city,month,type,value
景德镇,201902.csv,PM10,28.72
景德镇,201902.csv,PM2.5,17.76
景德镇,201902.csv,SO2,6.1
曲靖,201902.csv,AQI,43.81
曲靖,201902.csv,CO,0.69
曲靖,201902.csv,NO2,11.98
曲靖,201902.csv,O3,59.97
曲靖,201902.csv,PM10,44.86
曲靖,201902.csv,PM2.5,19.92
曲靖,201902.csv,SO2,12.08
朔州,201902.csv,AQI,99.01
朔州,201902.csv,CO,0.98
朔州,201902.csv,NO2,32.62
朔州,201902.csv,O3,52.86
朔州,201902.csv,PM10,131.72
朔州,201902.csv,PM2.5,59.25
朔州,201902.csv,SO2,49.69
朝阳,201902.csv,AQI,68.28
朝阳,201902.csv,CO,1.17
朝阳,201902.csv,NO2,23.66
朝阳,201902.csv,O3,50.67
朝阳,201902.csv,PM10,77.65
朝阳,201902.csv,PM2.5,44.72
朝阳,201902.csv,SO2,30.41
本溪,201902.csv,AQI,85.99
本溪,201902.csv,CO,1.59
本溪,201902.csv,NO2,37.3
本溪,201902.csv,O3,41.2
本溪,201902.csv,PM10,96.98
本溪,201902.csv,PM2.5,60.27
本溪,201902.csv,SO2,24.66
来宾,201902.csv,AQI,51.44
来宾,201902.csv,CO,0.99
来宾,201902.csv,NO2,16.19
来宾,201902.csv,O3,29.16
来宾,201902.csv,PM10,49.34
来宾,201902.csv,PM2.5,35.08
来宾,201902.csv,SO2,7.58
杭州,201902.csv,AQI,63.77
杭州,201902.csv,CO,0.94
杭州,201902.csv,NO2,31.75
杭州,201902.csv,O3,41.32
杭州,201902.csv,PM10,62.05
杭州,201902.csv,PM2.5,46.09
杭州,201902.csv,SO2,7.69
松原,201902.csv,AQI,99.94
松原,201902.csv,CO,0.54
松原,201902.csv,NO2,15.01
松原,201902.csv,O3,46.84
松原,201902.csv,PM10,100.2
松原,201902.csv,PM2.5,74.19
松原,201902.csv,SO2,9.76
林芝,201902.csv,AQI,27.9
林芝,201902.csv,CO,0.52
林芝,201902.csv,NO2,4.48
林芝,201902.csv,O3,84.45
林芝,201902.csv,PM10,13.64
林芝,201902.csv,PM2.5,7.1
林芝,201902.csv,SO2,3.24
果洛州,201902.csv,AQI,44.3
果洛州,201902.csv,CO,0.77
果洛州,201902.csv,NO2,12.75
果洛州,201902.csv,O3,74.18
果洛州,201902.csv,PM10,46.3
果洛州,201902.csv,PM2.5,19.5
果洛州,201902.csv,SO2,33.44
枣庄,201902.csv,AQI,140.64
枣庄,201902.csv,CO,1.06
枣庄,201902.csv,NO2,36.16
枣庄,201902.csv,O3,53.22
枣庄,201902.csv,PM10,169.2
枣庄,201902.csv,PM2.5,105.79
枣庄,201902.csv,SO2,21.36
柳州,201902.csv,AQI,38.1
柳州,201902.csv,CO,1.11
柳州,201902.csv,NO2,16.63
柳州,201902.csv,O3,29.5
柳州,201902.csv,PM10,38.05
柳州,201902.csv,PM2.5,26.22
柳州,201902.csv,SO2,10.7
株洲,201902.csv,AQI,69.07
株洲,201902.csv,CO,0.84
株洲,201902.csv,NO2,26.19
株洲,201902.csv,O3,30.21
株洲,201902.csv,PM10,60.12
株洲,201902.csv,PM2.5,50.76
株洲,201902.csv,SO2,8.09
桂林,201902.csv,AQI,41.61
桂林,201902.csv,CO,0.95
桂林,201902.csv,NO2,18.2
桂林,201902.csv,O3,38.56
桂林,201902.csv,PM10,39.53
桂林,201902.csv,PM2.5,29.21
桂林,201902.csv,SO2,7.12
梅州,201902.csv,AQI,39.55
梅州,201902.csv,CO,0.89
梅州,201902.csv,NO2,16.94
梅州,201902.csv,O3,30.35
梅州,201902.csv,PM10,35.19
梅州,201902.csv,PM2.5,26.17
梅州,201902.csv,SO2,6.5
梧州,201902.csv,AQI,39.93
梧州,201902.csv,CO,1.11
梧州,201902.csv,NO2,14.3
梧州,201902.csv,O3,23.18
梧州,201902.csv,PM10,39.79
梧州,201902.csv,PM2.5,25.2
梧州,201902.csv,SO2,8.6
楚雄州,201902.csv,AQI,36.58
楚雄州,201902.csv,CO,0.67
楚雄州,201902.csv,NO2,18.21
楚雄州,201902.csv,O3,63.04
楚雄州,201902.csv,PM10,33.91
楚雄州,201902.csv,PM2.5,21.37
楚雄州,201902.csv,SO2,14.18
榆林,201902.csv,AQI,82.77
榆林,201902.csv,CO,1.16
榆林,201902.csv,NO2,47.03
榆林,201902.csv,O3,45.95
榆林,201902.csv,PM10,90.96
榆林,201902.csv,PM2.5,51.26
榆林,201902.csv,SO2,24.13
武威,201902.csv,AQI,84.18
武威,201902.csv,CO,0.78
武威,201902.csv,NO2,20.63
武威,201902.csv,O3,62.89
武威,201902.csv,PM10,108.48
武威,201902.csv,PM2.5,44.39
武威,201902.csv,SO2,9.32
武汉,201902.csv,AQI,86.74
武汉,201902.csv,CO,0.99
武汉,201902.csv,NO2,35.03
武汉,201902.csv,O3,33.73
武汉,201902.csv,PM10,74.03
武汉,201902.csv,PM2.5,64.34
武汉,201902.csv,SO2,7.27
毕节,201902.csv,AQI,37.7
毕节,201902.csv,CO,0.92
毕节,201902.csv,NO2,13.57
毕节,201902.csv,O3,42.57
毕节,201902.csv,PM10,35.61
毕节,201902.csv,PM2.5,25.43
毕节,201902.csv,SO2,11.54
永州,201902.csv,AQI,52.79
永州,201902.csv,CO,0.82
永州,201902.csv,NO2,24.24
永州,201902.csv,O3,42.47
永州,201902.csv,PM10,50.86
永州,201902.csv,PM2.5,37.18
永州,201902.csv,SO2,5.7
汉中,201902.csv,AQI,91.19
汉中,201902.csv,CO,1.35
汉中,201902.csv,NO2,24.54
汉中,201902.csv,O3,40.78
汉中,201902.csv,PM10,97.32
汉中,201902.csv,PM2.5,66.79
汉中,201902.csv,SO2,9.45
汕头,201902.csv,AQI,42.76
汕头,201902.csv,CO,0.78
汕头,201902.csv,NO2,15.83
汕头,201902.csv,O3,68.43
汕头,201902.csv,PM10,38.26
汕头,201902.csv,PM2.5,27.54
汕头,201902.csv,SO2,8.33
汕尾,201902.csv,AQI,36.8
汕尾,201902.csv,CO,0.77
汕尾,201902.csv,NO2,6.43
汕尾,201902.csv,O3,64.74
汕尾,201902.csv,PM10,34.51
汕尾,201902.csv,PM2.5,22.46
汕尾,201902.csv,SO2,7.24
江门,201902.csv,AQI,37.62
江门,201902.csv,CO,0.98
江门,201902.csv,NO2,25.04
江门,201902.csv,O3,35.64
江门,201902.csv,PM10,39.27
江门,201902.csv,PM2.5,22.54
江门,201902.csv,SO2,5.36
江阴,201902.csv,AQI,84.72
江阴,201902.csv,CO,1.13
江阴,201902.csv,NO2,33.61
江阴,201902.csv,O3,59.24
江阴,201902.csv,PM10,83.07
江阴,201902.csv,PM2.5,61.28
江阴,201902.csv,SO2,9.21
池州,201902.csv,AQI,94.48
池州,201902.csv,CO,0.89
池州,201902.csv,NO2,40.79
池州,201902.csv,O3,34.41
池州,201902.csv,PM10,84.76
池州,201902.csv,PM2.5,70.87
池州,201902.csv,SO2,7.5
沈阳,201902.csv,AQI,98.6
沈阳,201902.csv,CO,1.17
沈阳,201902.csv,NO2,43.56
沈阳,201902.csv,O3,41.64
沈阳,201902.csv,PM10,101.53
沈阳,201902.csv,PM2.5,70.54
沈阳,201902.csv,SO2,30.93
沧州,201902.csv,AQI,119.04
沧州,201902.csv,CO,1.32
沧州,201902.csv,NO2,38.43
沧州,201902.csv,O3,49.64
沧州,201902.csv,PM10,131.33
沧州,201902.csv,PM2.5,88.39
沧州,201902.csv,SO2,23.54
河池,201902.csv,AQI,35.45
河池,201902.csv,CO,0.9
河池,201902.csv,NO2,11.77
河池,201902.csv,O3,32.92
河池,201902.csv,PM10,31.5
河池,201902.csv,PM2.5,22.48
河池,201902.csv,SO2,6.92
河源,201902.csv,AQI,33.34
河源,201902.csv,CO,1.16
河源,201902.csv,NO2,17.04
河源,201902.csv,O3,38.01
河源,201902.csv,PM10,28.65
河源,201902.csv,PM2.5,22.1
河源,201902.csv,SO2,5.68
泉州,201902.csv,AQI,48.17
泉州,201902.csv,CO,0.6
泉州,201902.csv,NO2,20.55
泉州,201902.csv,O3,54.64
泉州,201902.csv,PM10,40.62
泉州,201902.csv,PM2.5,33.21
泉州,201902.csv,SO2,8.08
泰安,201902.csv,AQI,137.24
泰安,201902.csv,CO,1.26
泰安,201902.csv,NO2,41.02
泰安,201902.csv,O3,50.31
泰安,201902.csv,PM10,143.4
泰安,201902.csv,PM2.5,102.66
泰安,201902.csv,SO2,21.72
泰州,201902.csv,AQI,83.75
泰州,201902.csv,CO,0.89
泰州,201902.csv,NO2,24.68
泰州,201902.csv,O3,64.75
泰州,201902.csv,PM10,78.65
泰州,201902.csv,PM2.5,61.09
泰州,201902.csv,SO2,5.82
泸州,201902.csv,AQI,77.06
泸州,201902.csv,CO,0.91
泸州,201902.csv,NO2,28.36
泸州,201902.csv,O3,30.11
泸州,201902.csv,PM10,68.53
泸州,201902.csv,PM2.5,56.81
泸州,201902.csv,SO2,9.55
洛阳,201902.csv,AQI,171.87
洛阳,201902.csv,CO,1.11
洛阳,201902.csv,NO2,41.59
洛阳,201902.csv,O3,42.92
洛阳,201902.csv,PM10,175.42
洛阳,201902.csv,PM2.5,132.1
洛阳,201902.csv,SO2,11.86
济南,201902.csv,AQI,127.09
济南,201902.csv,CO,1.17
济南,201902.csv,NO2,50.46
济南,201902.csv,O3,49.19
济南,201902.csv,PM10,143.5
济南,201902.csv,PM2.5,94.61
济南,201902.csv,SO2,22.14
济宁,201902.csv,AQI,109.38
济宁,201902.csv,CO,1.24
济宁,201902.csv,NO2,36.78
济宁,201902.csv,O3,53.21
济宁,201902.csv,PM10,136.31
济宁,201902.csv,PM2.5,80.49
济宁,201902.csv,SO2,17.17
海东地区,201902.csv,AQI,76.45
海东地区,201902.csv,CO,0.75
海东地区,201902.csv,NO2,26.42
海东地区,201902.csv,O3,66.67
海东地区,201902.csv,PM10,86.0
海东地区,201902.csv,PM2.5,47.91
海东地区,201902.csv,SO2,17.3
海北州,201902.csv,AQI,53.98
海北州,201902.csv,CO,0.88
海北州,201902.csv,NO2,13.53
海北州,201902.csv,O3,83.02
海北州,201902.csv,PM10,61.13
海北州,201902.csv,PM2.5,27.1
海北州,201902.csv,SO2,19.77
海南州,201902.csv,AQI,62.76
海南州,201902.csv,CO,0.67
海南州,201902.csv,NO2,12.45
海南州,201902.csv,O3,75.92
海南州,201902.csv,PM10,74.35
海南州,201902.csv,PM2.5,29.2
海南州,201902.csv,SO2,11.6
海口,201902.csv,AQI,27.25
海口,201902.csv,CO,0.49
海口,201902.csv,NO2,8.74
海口,201902.csv,O3,41.42
海口,201902.csv,PM10,27.19
海口,201902.csv,PM2.5,13.57
海口,201902.csv,SO2,5.23
海西州,201902.csv,AQI,73.73
海西州,201902.csv,CO,0.66
海西州,201902.csv,NO2,12.27
海西州,201902.csv,O3,76.84
海西州,201902.csv,PM10,145.26
海西州,201902.csv,PM2.5,24.07
海西州,201902.csv,SO2,9.33
海门,201902.csv,AQI,70.99
海门,201902.csv,CO,0.59
海门,201902.csv,NO2,17.85
海门,201902.csv,O3,85.51
海门,201902.csv,PM10,65.09
海门,201902.csv,PM2.5,47.95
海门,201902.csv,SO2,9.43
淄博,201902.csv,AQI,130.68
淄博,201902.csv,CO,1.38
淄博,201902.csv,NO2,45.8
淄博,201902.csv,O3,51.45
淄博,201902.csv,PM10,143.07
淄博,201902.csv,PM2.5,97.42
淄博,201902.csv,SO2,30.76
淮北,201902.csv,AQI,130.59
淮北,201902.csv,CO,1.08
淮北,201902.csv,NO2,34.32
淮北,201902.csv,O3,53.24
淮北,201902.csv,PM10,119.24
淮北,201902.csv,PM2.5,98.95
淮北,201902.csv,SO2,14.56
淮南,201902.csv,AQI,108.77
淮南,201902.csv,CO,0.82
淮南,201902.csv,NO2,25.45
淮南,201902.csv,O3,51.89
淮南,201902.csv,PM10,104.23
淮南,201902.csv,PM2.5,81.12
淮南,201902.csv,SO2,12.31
淮安,201902.csv,AQI,97.77
淮安,201902.csv,CO,1.06
淮安,201902.csv,NO2,25.78
淮安,201902.csv,O3,56.58
淮安,201902.csv,PM10,104.08
淮安,201902.csv,PM2.5,70.45
淮安,201902.csv,SO2,6.42
深圳,201902.csv,AQI,30.91
深圳,201902.csv,CO,0.68
深圳,201902.csv,NO2,18.1
深圳,201902.csv,O3,50.43
深圳,201902.csv,PM10,30.34
深圳,201902.csv,PM2.5,19.49
深圳,201902.csv,SO2,4.7
清远,201902.csv,AQI,42.38
清远,201902.csv,CO,1.23
清远,201902.csv,NO2,24.7
清远,201902.csv,O3,25.67
清远,201902.csv,PM10,38.44
清远,201902.csv,PM2.5,29.28
清远,201902.csv,SO2,8.35
温州,201902.csv,AQI,35.56
温州,201902.csv,CO,0.75
温州,201902.csv,NO2,24.13
温州,201902.csv,O3,39.9
温州,201902.csv,PM10,36.2
温州,201902.csv,PM2.5,22.67
温州,201902.csv,SO2,5.8
渭南,201902.csv,AQI,160.52
渭南,201902.csv,CO,1.31
渭南,201902.csv,NO2,40.18
渭南,201902.csv,O3,44.26
渭南,201902.csv,PM10,171.74
渭南,201902.csv,PM2.5,119.26
渭南,201902.csv,SO2,13.67
湖州,201902.csv,AQI,60.61
湖州,201902.csv,CO,0.94
湖州,201902.csv,NO2,26.02
湖州,201902.csv,O3,54.58
湖州,201902.csv,PM10,53.34
湖州,201902.csv,PM2.5,41.83
湖州,201902.csv,SO2,6.89
湘潭,201902.csv,AQI,76.03
湘潭,201902.csv,CO,1.0
湘潭,201902.csv,NO2,23.18
湘潭,201902.csv,O3,34.03
湘潭,201902.csv,PM10,65.22
湘潭,201902.csv,PM2.5,56.24
湘潭,201902.csv,SO2,11.64
湘西州,201902.csv,AQI,60.47
湘西州,201902.csv,CO,0.97
湘西州,201902.csv,NO2,14.12
湘西州,201902.csv,O3,37.78
湘西州,201902.csv,PM10,57.53
湘西州,201902.csv,PM2.5,43.53
湘西州,201902.csv,SO2,5.98
湛江,201902.csv,AQI,32.52
湛江,201902.csv,CO,0.68
湛江,201902.csv,NO2,8.7
湛江,201902.csv,O3,54.42
湛江,201902.csv,PM10,30.05
湛江,201902.csv,PM2.5,20.65
湛江,201902.csv,SO2,5.3
溧阳,201902.csv,AQI,90.39
溧阳,201902.csv,CO,1.44
溧阳,201902.csv,NO2,30.21
溧阳,201902.csv,O3,52.71
溧阳,201902.csv,PM10,92.2
溧阳,201902.csv,PM2.5,65.61
溧阳,201902.csv,SO2,6.28
滁州,201902.csv,AQI,96.53
滁州,201902.csv,CO,0.9
滁州,201902.csv,NO2,31.7
滁州,201902.csv,O3,50.31
滁州,201902.csv,PM10,84.99
滁州,201902.csv,PM2.5,71.93
滁州,201902.csv,SO2,9.38
滨州,201902.csv,AQI,122.01
滨州,201902.csv,CO,1.26
滨州,201902.csv,NO2,40.63
滨州,201902.csv,O3,52.39
滨州,201902.csv,PM10,120.27
滨州,201902.csv,PM2.5,90.24
滨州,201902.csv,SO2,25.07
漯河,201902.csv,AQI,150.02
漯河,201902.csv,CO,0.91
漯河,201902.csv,NO2,27.93
漯河,201902.csv,O3,52.38
漯河,201902.csv,PM10,136.24
漯河,201902.csv,PM2.5,115.22
漯河,201902.csv,SO2,10.16
漳州,201902.csv,AQI,49.79
漳州,201902.csv,CO,0.77
漳州,201902.csv,NO2,24.12
漳州,201902.csv,O3,62.96
漳州,201902.csv,PM10,51.38
漳州,201902.csv,PM2.5,32.51
漳州,201902.csv,SO2,2.43
潍坊,201902.csv,AQI,125.86
潍坊,201902.csv,CO,1.15
潍坊,201902.csv,NO2,43.4
潍坊,201902.csv,O3,48.89
潍坊,201902.csv,PM10,139.37
潍坊,201902.csv,PM2.5,93.61
潍坊,201902.csv,SO2,21.3
潮州,201902.csv,AQI,50.95
潮州,201902.csv,CO,0.9
潮州,201902.csv,NO2,11.62
潮州,201902.csv,O3,57.06
潮州,201902.csv,PM10,44.79
潮州,201902.csv,PM2.5,34.77
潮州,201902.csv,SO2,9.22
濮阳,201902.csv,AQI,178.51
濮阳,201902.csv,CO,1.34
濮阳,201902.csv,NO2,32.88
濮阳,201902.csv,O3,54.84
濮阳,201902.csv,PM10,171.97
濮阳,201902.csv,PM2.5,145.51
濮阳,201902.csv,SO2,14.08
烟台,201902.csv,AQI,94.92
烟台,201902.csv,CO,0.77
烟台,201902.csv,NO2,31.38
烟台,201902.csv,O3,57.3
烟台,201902.csv,PM10,110.56
烟台,201902.csv,PM2.5,65.2
烟台,201902.csv,SO2,12.68
焦作,201902.csv,AQI,172.97
焦作,201902.csv,CO,1.62
焦作,201902.csv,NO2,36.95
焦作,201902.csv,O3,46.9
焦作,201902.csv,PM10,193.0
焦作,201902.csv,PM2.5,133.71
焦作,201902.csv,SO2,14.84
牡丹江,201902.csv,AQI,97.32
牡丹江,201902.csv,CO,0.81
牡丹江,201902.csv,NO2,27.23
牡丹江,201902.csv,O3,52.64
牡丹江,201902.csv,PM10,106.62
牡丹江,201902.csv,PM2.5,72.7
牡丹江,201902.csv,SO2,8.09
玉林,201902.csv,AQI,47.74
玉林,201902.csv,CO,0.99
玉林,201902.csv,NO2,15.27
玉林,201902.csv,O3,34.08
玉林,201902.csv,PM10,47.76
玉林,201902.csv,PM2.5,32.19
玉林,201902.csv,SO2,9.62
玉树州,201902.csv,AQI,39.47
玉树州,201902.csv,CO,0.66
玉树州,201902.csv,NO2,13.56
玉树州,201902.csv,O3,62.44
玉树州,201902.csv,PM10,41.11
玉树州,201902.csv,PM2.5,15.42
玉树州,201902.csv,SO2,9.76
玉溪,201902.csv,AQI,47.89
玉溪,201902.csv,CO,1.21
玉溪,201902.csv,NO2,22.82
玉溪,201902.csv,O3,59.6
玉溪,201902.csv,PM10,47.88
玉溪,201902.csv,PM2.5,29.05
玉溪,201902.csv,SO2,10.89
珠海,201902.csv,AQI,34.48
珠海,201902.csv,CO,0.83
珠海,201902.csv,NO2,24.26
珠海,201902.csv,O3,47.56
珠海,201902.csv,PM10,34.19
珠海,201902.csv,PM2.5,20.84
珠海,201902.csv,SO2,5.23
瓦房店,201902.csv,AQI,92.61
瓦房店,201902.csv,CO,1.03
瓦房店,201902.csv,NO2,34.47
瓦房店,201902.csv,O3,58.92
瓦房店,201902.csv,PM10,100.4
瓦房店,201902.csv,PM2.5,64.61
瓦房店,201902.csv,SO2,42.05
甘南州,201902.csv,AQI,60.39
甘南州,201902.csv,CO,0.8
甘南州,201902.csv,NO2,14.6
甘南州,201902.csv,O3,90.24
甘南州,201902.csv,PM10,69.23
甘南州,201902.csv,PM2.5,33.06
甘南州,201902.csv,SO2,16.93
甘孜州,201902.csv,AQI,21.99
甘孜州,201902.csv,CO,0.41
甘孜州,201902.csv,NO2,8.8
甘孜州,201902.csv,O3,46.73
甘孜州,201902.csv,PM10,19.37
甘孜州,201902.csv,PM2.5,11.67
甘孜州,201902.csv,SO2,17.95
白城,201902.csv,AQI,85.93
白城,201902.csv,CO,0.45
白城,201902.csv,NO2,18.35
白城,201902.csv,O3,58.91
白城,201902.csv,PM10,90.85
白城,201902.csv,PM2.5,60.2
白城,201902.csv,SO2,14.24
白山,201902.csv,AQI,76.25
白山,201902.csv,CO,1.43
白山,201902.csv,NO2,18.28
白山,201902.csv,O3,48.67
白山,201902.csv,PM10,81.81
白山,201902.csv,PM2.5,54.77
白山,201902.csv,SO2,23.83
白银,201902.csv,AQI,68.68
白银,201902.csv,CO,0.75
白银,201902.csv,NO2,17.51
白银,201902.csv,O3,65.75
白银,201902.csv,PM10,84.08
白银,201902.csv,PM2.5,35.93
白银,201902.csv,SO2,60.29
百色,201902.csv,AQI,51.69
百色,201902.csv,CO,1.02
百色,201902.csv,NO2,14.92
百色,201902.csv,O3,33.3
百色,201902.csv,PM10,50.94
百色,201902.csv,PM2.5,35.48
百色,201902.csv,SO2,15.46
益阳,201902.csv,AQI,105.36
益阳,201902.csv,CO,1.22
益阳,201902.csv,NO2,20.35
益阳,201902.csv,O3,43.98
益阳,201902.csv,PM10,93.42
益阳,201902.csv,PM2.5,78.92
益阳,201902.csv,SO2,3.02
盐城,201902.csv,AQI,91.07
盐城,201902.csv,CO,0.76
盐城,201902.csv,NO2,20.42
盐城,201902.csv,O3,67.41
盐城,201902.csv,PM10,92.36
盐城,201902.csv,PM2.5,65.58
盐城,201902.csv,SO2,4.61
盘锦,201902.csv,AQI,78.87
盘锦,201902.csv,CO,1.08
盘锦,201902.csv,NO2,29.8
盘锦,201902.csv,O3,52.28
盘锦,201902.csv,PM10,71.12
盘锦,201902.csv,PM2.5,54.1
盘锦,201902.csv,SO2,19.33
眉山,201902.csv,AQI,68.76
眉山,201902.csv,CO,0.96
眉山,201902.csv,NO2,32.22
眉山,201902.csv,O3,35.48
眉山,201902.csv,PM10,73.64
眉山,201902.csv,PM2.5,48.81
眉山,201902.csv,SO2,8.53
石嘴山,201902.csv,AQI,76.76
石嘴山,201902.csv,CO,1.06
石嘴山,201902.csv,NO2,31.74
石嘴山,201902.csv,O3,63.23
石嘴山,201902.csv,PM10,98.53
石嘴山,201902.csv,PM2.5,40.25
石嘴山,201902.csv,SO2,38.93
石家庄,201902.csv,AQI,160.39
石家庄,201902.csv,CO,1.5
石家庄,201902.csv,NO2,48.94
石家庄,201902.csv,O3,37.88
石家庄,201902.csv,PM10,190.44
石家庄,201902.csv,PM2.5,121.94
石家庄,201902.csv,SO2,21.38
石河子,201902.csv,AQI,172.19
石河子,201902.csv,CO,1.49
石河子,201902.csv,NO2,42.74
石河子,201902.csv,O3,60.73
石河子,201902.csv,PM10,162.22
石河子,201902.csv,PM2.5,134.73
石河子,201902.csv,SO2,17.25
福州,201902.csv,AQI,37.96
福州,201902.csv,CO,0.66
福州,201902.csv,NO2,20.6
福州,201902.csv,O3,49.92
福州,201902.csv,PM10,33.52
福州,201902.csv,PM2.5,24.11
福州,201902.csv,SO2,4.33
秦皇岛,201902.csv,AQI,82.96
秦皇岛,201902.csv,CO,1.51
秦皇岛,201902.csv,NO2,45.45
秦皇岛,201902.csv,O3,37.64
秦皇岛,201902.csv,PM10,92.12
秦皇岛,201902.csv,PM2.5,56.81
秦皇岛,201902.csv,SO2,23.98
章丘,201902.csv,AQI,121.66
章丘,201902.csv,CO,1.3
章丘,201902.csv,NO2,38.3
章丘,201902.csv,O3,52.29
章丘,201902.csv,PM10,143.06
章丘,201902.csv,PM2.5,88.59
章丘,201902.csv,SO2,26.21
红河州,201902.csv,AQI,43.14
红河州,201902.csv,CO,0.53
红河州,201902.csv,NO2,7.77
红河州,201902.csv,O3,79.51
红河州,201902.csv,PM10,41.07
红河州,201902.csv,PM2.5,27.69
红河州,201902.csv,SO2,12.29
绍兴,201902.csv,AQI,66.03
绍兴,201902.csv,CO,0.84
绍兴,201902.csv,NO2,29.35
绍兴,201902.csv,O3,44.36
绍兴,201902.csv,PM10,61.14
绍兴,201902.csv,PM2.5,48.03
绍兴,201902.csv,SO2,6.63
绥化,201902.csv,AQI,132.58
绥化,201902.csv,CO,0.88
绥化,201902.csv,NO2,17.59
绥化,201902.csv,O3,43.82
绥化,201902.csv,PM10,138.02
绥化,201902.csv,PM2.5,115.84
绥化,201902.csv,SO2,14.07
绵阳,201902.csv,AQI,75.92
绵阳,201902.csv,CO,0.64
绵阳,201902.csv,NO2,27.95
绵阳,201902.csv,O3,39.77
绵阳,201902.csv,PM10,76.82
绵阳,201902.csv,PM2.5,54.55
绵阳,201902.csv,SO2,4.76
聊城,201902.csv,AQI,148.3
聊城,201902.csv,CO,1.18
聊城,201902.csv,NO2,39.9
聊城,201902.csv,O3,56.57
聊城,201902.csv,PM10,160.72
聊城,201902.csv,PM2.5,113.0
聊城,201902.csv,SO2,16.64
肇庆,201902.csv,AQI,48.98
肇庆,201902.csv,CO,0.93
肇庆,201902.csv,NO2,25.04
肇庆,201902.csv,O3,32.57
肇庆,201902.csv,PM10,42.93
肇庆,201902.csv,PM2.5,34.13
肇庆,201902.csv,SO2,7.15
胶南,201902.csv,AQI,108.89
胶南,201902.csv,CO,1.08
胶南,201902.csv,NO2,31.55
胶南,201902.csv,O3,62.51
胶南,201902.csv,PM10,114.71
胶南,201902.csv,PM2.5,78.47
胶南,201902.csv,SO2,12.75
胶州,201902.csv,AQI,120.83
胶州,201902.csv,CO,1.19
胶州,201902.csv,NO2,42.5
胶州,201902.csv,O3,54.58
胶州,201902.csv,PM10,133.35
胶州,201902.csv,PM2.5,89.95
胶州,201902.csv,SO2,16.66
自贡,201902.csv,AQI,88.01
自贡,201902.csv,CO,0.9
自贡,201902.csv,NO2,22.47
自贡,201902.csv,O3,36.1
自贡,201902.csv,PM10,88.03
自贡,201902.csv,PM2.5,64.91
自贡,201902.csv,SO2,7.54
舟山,201902.csv,AQI,43.47
舟山,201902.csv,CO,0.7
舟山,201902.csv,NO2,18.37
舟山,201902.csv,O3,66.1
舟山,201902.csv,PM10,41.21
舟山,201902.csv,PM2.5,26.56
舟山,201902.csv,SO2,4.93
芜湖,201902.csv,AQI,90.02
芜湖,201902.csv,CO,0.98
芜湖,201902.csv,NO2,35.78
芜湖,201902.csv,O3,41.61
芜湖,201902.csv,PM10,64.98
芜湖,201902.csv,PM2.5,67.02
芜湖,201902.csv,SO2,7.58
苏州,201902.csv,AQI,74.68
苏州,201902.csv,CO,0.75
苏州,201902.csv,NO2,37.0
苏州,201902.csv,O3,49.47
苏州,201902.csv,PM10,67.93
苏州,201902.csv,PM2.5,53.25
苏州,201902.csv,SO2,6.58
茂名,201902.csv,AQI,36.3
茂名,201902.csv,CO,0.69
茂名,201902.csv,NO2,8.53
茂名,201902.csv,O3,48.29
茂名,201902.csv,PM10,36.05
茂名,201902.csv,PM2.5,21.44
茂名,201902.csv,SO2,5.56
荆州,201902.csv,AQI,97.51
荆州,201902.csv,CO,1.16
荆州,201902.csv,NO2,25.5
荆州,201902.csv,O3,41.7
荆州,201902.csv,PM10,113.76
荆州,201902.csv,PM2.5,71.39
荆州,201902.csv,SO2,9.63
荆门,201902.csv,AQI,134.31
荆门,201902.csv,CO,0.94
荆门,201902.csv,NO2,24.59
荆门,201902.csv,O3,50.8
荆门,201902.csv,PM10,110.18
荆门,201902.csv,PM2.5,101.17
荆门,201902.csv,SO2,9.8
荣成,201902.csv,AQI,62.73
荣成,201902.csv,CO,0.95
荣成,201902.csv,NO2,21.31
荣成,201902.csv,O3,84.48
荣成,201902.csv,PM10,66.33
荣成,201902.csv,PM2.5,39.43
荣成,201902.csv,SO2,9.3
莆田,201902.csv,AQI,43.54
莆田,201902.csv,CO,0.72
莆田,201902.csv,NO2,18.47
莆田,201902.csv,O3,56.43
莆田,201902.csv,PM10,35.69
莆田,201902.csv,PM2.5,29.02
莆田,201902.csv,SO2,5.52
莱州,201902.csv,AQI,88.81
莱州,201902.csv,CO,1.54
莱州,201902.csv,NO2,37.48
莱州,201902.csv,O3,55.09
莱州,201902.csv,PM10,104.5
莱州,201902.csv,PM2.5,60.39
莱州,201902.csv,SO2,24.72
莱西,201902.csv,AQI,121.46
莱西,201902.csv,CO,1.27
莱西,201902.csv,NO2,24.44
莱西,201902.csv,O3,62.68
莱西,201902.csv,PM10,124.64
莱西,201902.csv,PM2.5,90.32
莱西,201902.csv,SO2,23.42
菏泽,201902.csv,AQI,152.61
菏泽,201902.csv,CO,1.21
菏泽,201902.csv,NO2,28.22
菏泽,201902.csv,O3,57.37
菏泽,201902.csv,PM10,161.46
菏泽,201902.csv,PM2.5,117.88
菏泽,201902.csv,SO2,13.31
萍乡,201902.csv,AQI,51.87
萍乡,201902.csv,CO,1.31
萍乡,201902.csv,NO2,17.05
萍乡,201902.csv,O3,23.02
萍乡,201902.csv,PM10,51.16
萍乡,201902.csv,PM2.5,36.49
萍乡,201902.csv,SO2,7.96
营口,201902.csv,AQI,87.83
营口,201902.csv,CO,0.9
营口,201902.csv,NO2,34.27
