city,month,type,value
梅州,201804.csv,CO,0.95
梅州,201804.csv,NO2,33.28
梅州,201804.csv,O3,56.3
梅州,201804.csv,PM10,67.7
梅州,201804.csv,PM2.5,40.05
梅州,201804.csv,SO2,6.58
梧州,201804.csv,AQI,67.72
梧州,201804.csv,CO,1.15
梧州,201804.csv,NO2,32.3
梧州,201804.csv,O3,45.65
梧州,201804.csv,PM10,78.76
梧州,201804.csv,PM2.5,46.15
梧州,201804.csv,SO2,13.48
楚雄州,201804.csv,AQI,57.21
楚雄州,201804.csv,CO,0.73
楚雄州,201804.csv,NO2,23.14
楚雄州,201804.csv,O3,89.95
楚雄州,201804.csv,PM10,64.24
楚雄州,201804.csv,PM2.5,34.64
楚雄州,201804.csv,SO2,15.37
榆林,201804.csv,AQI,110.86
榆林,201804.csv,CO,0.96
榆林,201804.csv,NO2,36.82
榆林,201804.csv,O3,85.71
榆林,201804.csv,PM10,158.95
榆林,201804.csv,PM2.5,44.77
榆林,201804.csv,SO2,12.31
武威,201804.csv,AQI,97.36
武威,201804.csv,CO,0.52
武威,201804.csv,NO2,26.52
武威,201804.csv,O3,81.43
武威,201804.csv,PM10,148.73
武威,201804.csv,PM2.5,46.23
武威,201804.csv,SO2,6.62
武汉,201804.csv,AQI,94.17
武汉,201804.csv,CO,0.98
武汉,201804.csv,NO2,48.59
武汉,201804.csv,O3,62.74
武汉,201804.csv,PM10,127.12
武汉,201804.csv,PM2.5,48.57
武汉,201804.csv,SO2,8.13
毕节,201804.csv,AQI,66.8
毕节,201804.csv,CO,0.92
毕节,201804.csv,NO2,21.41
毕节,201804.csv,O3,80.52
毕节,201804.csv,PM10,82.13
毕节,201804.csv,PM2.5,41.07
毕节,201804.csv,SO2,14.95
永州,201804.csv,AQI,63.11
永州,201804.csv,CO,0.6
永州,201804.csv,NO2,22.03
永州,201804.csv,O3,66.43
永州,201804.csv,PM10,74.29
永州,201804.csv,PM2.5,40.68
永州,201804.csv,SO2,15.4
汉中,201804.csv,AQI,68.89
汉中,201804.csv,CO,0.91
汉中,201804.csv,NO2,31.62
汉中,201804.csv,O3,64.16
汉中,201804.csv,PM10,88.35
汉中,201804.csv,PM2.5,39.35
汉中,201804.csv,SO2,13.67
汕头,201804.csv,AQI,59.12
汕头,201804.csv,CO,0.75
汕头,201804.csv,NO2,19.93
汕头,201804.csv,O3,93.08
汕头,201804.csv,PM10,64.34
汕头,201804.csv,PM2.5,34.71
汕头,201804.csv,SO2,14.22
汕尾,201804.csv,AQI,52.11
汕尾,201804.csv,CO,0.71
汕尾,201804.csv,NO2,11.97
汕尾,201804.csv,O3,93.48
汕尾,201804.csv,PM10,56.76
汕尾,201804.csv,PM2.5,29.76
汕尾,201804.csv,SO2,8.88
江门,201804.csv,AQI,58.07
江门,201804.csv,CO,0.74
江门,201804.csv,NO2,31.48
江门,201804.csv,O3,59.74
江门,201804.csv,PM10,68.06
江门,201804.csv,PM2.5,32.95
江门,201804.csv,SO2,10.72
江阴,201804.csv,AQI,93.28
江阴,201804.csv,CO,0.96
江阴,201804.csv,NO2,58.1
江阴,201804.csv,O3,72.02
江阴,201804.csv,PM10,119.64
江阴,201804.csv,PM2.5,58.4
江阴,201804.csv,SO2,18.36
池州,201804.csv,AQI,68.21
池州,201804.csv,CO,0.83
池州,201804.csv,NO2,33.63
池州,201804.csv,O3,77.09
池州,201804.csv,PM10,83.12
池州,201804.csv,PM2.5,41.27
池州,201804.csv,SO2,8.32
沈阳,201804.csv,AQI,79.2
沈阳,201804.csv,CO,0.86
沈阳,201804.csv,NO2,32.51
沈阳,201804.csv,O3,90.36
沈阳,201804.csv,PM10,101.55
沈阳,201804.csv,PM2.5,43.42
沈阳,201804.csv,SO2,19.44
沧州,201804.csv,AQI,91.91
沧州,201804.csv,CO,0.65
沧州,201804.csv,NO2,33.07
沧州,201804.csv,O3,104.54
沧州,201804.csv,PM10,120.44
沧州,201804.csv,PM2.5,52.86
沧州,201804.csv,SO2,22.76
河池,201804.csv,AQI,65.88
河池,201804.csv,CO,0.88
河池,201804.csv,NO2,24.26
河池,201804.csv,O3,47.41
河池,201804.csv,PM10,84.32
河池,201804.csv,PM2.5,33.89
河池,201804.csv,SO2,7.54
河源,201804.csv,AQI,56.95
河源,201804.csv,CO,0.8
河源,201804.csv,NO2,21.24
河源,201804.csv,O3,78.16
河源,201804.csv,PM10,59.11
河源,201804.csv,PM2.5,33.69
河源,201804.csv,SO2,9.4
泉州,201804.csv,AQI,65.45
泉州,201804.csv,CO,0.6
泉州,201804.csv,NO2,26.96
泉州,201804.csv,O3,84.98
泉州,201804.csv,PM10,78.37
泉州,201804.csv,PM2.5,35.08
泉州,201804.csv,SO2,13.58
泰安,201804.csv,AQI,83.57
泰安,201804.csv,CO,0.83
泰安,201804.csv,NO2,29.63
泰安,201804.csv,O3,98.13
泰安,201804.csv,PM10,108.75
泰安,201804.csv,PM2.5,47.38
泰安,201804.csv,SO2,15.72
泰州,201804.csv,AQI,88.87
泰州,201804.csv,CO,0.85
泰州,201804.csv,NO2,38.6
泰州,201804.csv,O3,90.32
泰州,201804.csv,PM10,112.54
泰州,201804.csv,PM2.5,54.35
泰州,201804.csv,SO2,13.15
泸州,201804.csv,AQI,58.82
泸州,201804.csv,CO,0.46
泸州,201804.csv,NO2,36.61
泸州,201804.csv,O3,66.35
泸州,201804.csv,PM10,68.46
泸州,201804.csv,PM2.5,37.1
泸州,201804.csv,SO2,16.59
洛阳,201804.csv,AQI,101.66
洛阳,201804.csv,CO,1.13
洛阳,201804.csv,NO2,37.74
洛阳,201804.csv,O3,78.04
洛阳,201804.csv,PM10,142.79
洛阳,201804.csv,PM2.5,49.92
洛阳,201804.csv,SO2,20.81
济南,201804.csv,AQI,98.57
济南,201804.csv,CO,0.8
济南,201804.csv,NO2,35.69
济南,201804.csv,O3,104.83
济南,201804.csv,PM10,138.99
济南,201804.csv,PM2.5,51.64
济南,201804.csv,SO2,19.46
济宁,201804.csv,AQI,90.72
济宁,201804.csv,CO,0.83
济宁,201804.csv,NO2,26.93
济宁,201804.csv,O3,100.72
济宁,201804.csv,PM10,126.83
济宁,201804.csv,PM2.5,42.06
济宁,201804.csv,SO2,24.46
海东地区,201804.csv,AQI,105.35
海东地区,201804.csv,CO,1.12
海东地区,201804.csv,NO2,37.17
海东地区,201804.csv,O3,70.54
海东地区,201804.csv,PM10,151.53
海东地区,201804.csv,PM2.5,50.22
海东地区,201804.csv,SO2,14.41
海北州,201804.csv,AQI,81.82
海北州,201804.csv,CO,0.53
海北州,201804.csv,NO2,18.13
海北州,201804.csv,O3,105.26
海北州,201804.csv,PM10,106.23
海北州,201804.csv,PM2.5,37.31
海北州,201804.csv,SO2,14.05
海南州,201804.csv,AQI,81.21
海南州,201804.csv,CO,0.56
海南州,201804.csv,NO2,17.23
海南州,201804.csv,O3,76.25
海南州,201804.csv,PM10,108.84
海南州,201804.csv,PM2.5,37.89
海南州,201804.csv,SO2,8.08
海口,201804.csv,AQI,39.76
海口,201804.csv,CO,0.61
海口,201804.csv,NO2,12.36
海口,201804.csv,O3,43.1
海口,201804.csv,PM10,42.27
海口,201804.csv,PM2.5,19.98
海口,201804.csv,SO2,4.69
海西州,201804.csv,AQI,73.11
海西州,201804.csv,CO,0.77
海西州,201804.csv,NO2,12.02
海西州,201804.csv,O3,79.36
海西州,201804.csv,PM10,118.1
海西州,201804.csv,PM2.5,42.75
海西州,201804.csv,SO2,20.95
海门,201804.csv,AQI,68.46
海门,201804.csv,CO,0.8
海门,201804.csv,NO2,30.33
海门,201804.csv,O3,85.57
海门,201804.csv,PM10,81.7
海门,201804.csv,PM2.5,40.01
海门,201804.csv,SO2,13.15
淄博,201804.csv,AQI,97.38
淄博,201804.csv,CO,1.25
淄博,201804.csv,NO2,37.23
淄博,201804.csv,O3,105.72
淄博,201804.csv,PM10,132.19
淄博,201804.csv,PM2.5,51.03
淄博,201804.csv,SO2,26.48
淮北,201804.csv,AQI,93.23
淮北,201804.csv,CO,0.84
淮北,201804.csv,NO2,31.05
淮北,201804.csv,O3,95.07
淮北,201804.csv,PM10,117.69
淮北,201804.csv,PM2.5,52.49
淮北,201804.csv,SO2,15.73
淮南,201804.csv,AQI,86.25
淮南,201804.csv,CO,0.69
淮南,201804.csv,NO2,26.2
淮南,201804.csv,O3,96.31
淮南,201804.csv,PM10,106.48
淮南,201804.csv,PM2.5,54.73
淮南,201804.csv,SO2,16.13
淮安,201804.csv,AQI,99.37
淮安,201804.csv,CO,0.82
淮安,201804.csv,NO2,36.26
淮安,201804.csv,O3,94.15
淮安,201804.csv,PM10,126.26
淮安,201804.csv,PM2.5,58.45
淮安,201804.csv,SO2,13.18
深圳,201804.csv,AQI,49.16
深圳,201804.csv,CO,0.63
深圳,201804.csv,NO2,27.59
深圳,201804.csv,O3,67.21
深圳,201804.csv,PM10,53.39
深圳,201804.csv,PM2.5,29.12
深圳,201804.csv,SO2,7.58
清远,201804.csv,AQI,77.97
清远,201804.csv,CO,0.97
清远,201804.csv,NO2,47.57
清远,201804.csv,O3,57.84
清远,201804.csv,PM10,83.36
清远,201804.csv,PM2.5,50.48
清远,201804.csv,SO2,14.43
温州,201804.csv,AQI,74.83
温州,201804.csv,CO,0.76
温州,201804.csv,NO2,47.19
温州,201804.csv,O3,67.47
温州,201804.csv,PM10,92.59
温州,201804.csv,PM2.5,44.45
温州,201804.csv,SO2,11.39
渭南,201804.csv,AQI,111.22
渭南,201804.csv,CO,0.67
渭南,201804.csv,NO2,51.0
渭南,201804.csv,O3,58.22
渭南,201804.csv,PM10,169.45
渭南,201804.csv,PM2.5,47.63
渭南,201804.csv,SO2,13.68
湖州,201804.csv,AQI,74.82
湖州,201804.csv,CO,1.08
湖州,201804.csv,NO2,46.52
湖州,201804.csv,O3,75.95
湖州,201804.csv,PM10,91.57
湖州,201804.csv,PM2.5,42.18
湖州,201804.csv,SO2,17.22
湘潭,201804.csv,AQI,75.98
湘潭,201804.csv,CO,0.79
湘潭,201804.csv,NO2,33.91
湘潭,201804.csv,O3,67.81
湘潭,201804.csv,PM10,92.95
湘潭,201804.csv,PM2.5,43.75
湘潭,201804.csv,SO2,18.47
湘西州,201804.csv,AQI,60.34
湘西州,201804.csv,CO,0.58
湘西州,201804.csv,NO2,25.17
湘西州,201804.csv,O3,39.6
湘西州,201804.csv,PM10,70.88
湘西州,201804.csv,PM2.5,36.75
湘西州,201804.csv,SO2,5.5
湛江,201804.csv,AQI,42.83
湛江,201804.csv,CO,0.65
湛江,201804.csv,NO2,10.38
湛江,201804.csv,O3,76.77
湛江,201804.csv,PM10,43.55
湛江,201804.csv,PM2.5,25.86
湛江,201804.csv,SO2,7.46
溧阳,201804.csv,AQI,74.28
溧阳,201804.csv,CO,1.2
溧阳,201804.csv,NO2,31.46
溧阳,201804.csv,O3,88.94
溧阳,201804.csv,PM10,79.94
溧阳,201804.csv,PM2.5,47.57
溧阳,201804.csv,SO2,16.96
滁州,201804.csv,AQI,89.9
滁州,201804.csv,CO,0.72
滁州,201804.csv,NO2,43.61
滁州,201804.csv,O3,86.52
滁州,201804.csv,PM10,119.25
滁州,201804.csv,PM2.5,54.04
滁州,201804.csv,SO2,11.9
滨州,201804.csv,AQI,93.01
滨州,201804.csv,CO,1.04
滨州,201804.csv,NO2,36.69
滨州,201804.csv,O3,87.64
滨州,201804.csv,PM10,120.62
滨州,201804.csv,PM2.5,56.14
滨州,201804.csv,SO2,22.24
漯河,201804.csv,AQI,104.91
漯河,201804.csv,CO,0.82
漯河,201804.csv,NO2,29.57
漯河,201804.csv,O3,82.67
漯河,201804.csv,PM10,143.19
漯河,201804.csv,PM2.5,46.77
漯河,201804.csv,SO2,11.82
漳州,201804.csv,AQI,68.17
漳州,201804.csv,CO,0.73
漳州,201804.csv,NO2,29.28
漳州,201804.csv,O3,78.51
漳州,201804.csv,PM10,81.65
漳州,201804.csv,PM2.5,42.18
漳州,201804.csv,SO2,9.61
潍坊,201804.csv,AQI,100.78
潍坊,201804.csv,CO,0.85
潍坊,201804.csv,NO2,31.07
潍坊,201804.csv,O3,93.18
潍坊,201804.csv,PM10,143.11
潍坊,201804.csv,PM2.5,54.24
潍坊,201804.csv,SO2,15.42
潮州,201804.csv,AQI,59.45
潮州,201804.csv,CO,0.9
潮州,201804.csv,NO2,16.85
潮州,201804.csv,O3,91.97
潮州,201804.csv,PM10,65.26
潮州,201804.csv,PM2.5,35.29
潮州,201804.csv,SO2,16.5
濮阳,201804.csv,AQI,99.39
濮阳,201804.csv,CO,0.92
濮阳,201804.csv,NO2,28.8
濮阳,201804.csv,O3,90.39
濮阳,201804.csv,PM10,133.04
濮阳,201804.csv,PM2.5,55.06
濮阳,201804.csv,SO2,15.84
烟台,201804.csv,AQI,73.08
烟台,201804.csv,CO,0.67
烟台,201804.csv,NO2,29.78
烟台,201804.csv,O3,103.24
烟台,201804.csv,PM10,95.36
烟台,201804.csv,PM2.5,31.27
烟台,201804.csv,SO2,14.1
焦作,201804.csv,AQI,112.55
焦作,201804.csv,CO,1.19
焦作,201804.csv,NO2,39.54
焦作,201804.csv,O3,73.56
焦作,201804.csv,PM10,156.46
焦作,201804.csv,PM2.5,61.57
焦作,201804.csv,SO2,18.57
牡丹江,201804.csv,AQI,62.48
牡丹江,201804.csv,CO,0.57
牡丹江,201804.csv,NO2,26.7
牡丹江,201804.csv,O3,81.26
牡丹江,201804.csv,PM10,73.69
牡丹江,201804.csv,PM2.5,34.88
牡丹江,201804.csv,SO2,4.9
玉林,201804.csv,AQI,65.15
玉林,201804.csv,CO,1.15
玉林,201804.csv,NO2,20.29
玉林,201804.csv,O3,66.42
玉林,201804.csv,PM10,74.05
玉林,201804.csv,PM2.5,42.22
玉林,201804.csv,SO2,32.65
玉树州,201804.csv,AQI,53.42
玉树州,201804.csv,CO,0.48
玉树州,201804.csv,NO2,15.67
玉树州,201804.csv,O3,86.9
玉树州,201804.csv,PM10,60.99
玉树州,201804.csv,PM2.5,21.13
玉树州,201804.csv,SO2,8.27
玉溪,201804.csv,AQI,67.13
玉溪,201804.csv,CO,1.29
玉溪,201804.csv,NO2,24.17
玉溪,201804.csv,O3,84.3
玉溪,201804.csv,PM10,84.82
玉溪,201804.csv,PM2.5,34.42
玉溪,201804.csv,SO2,13.32
珠海,201804.csv,AQI,48.52
珠海,201804.csv,CO,0.6
珠海,201804.csv,NO2,28.38
珠海,201804.csv,O3,69.96
珠海,201804.csv,PM10,51.24
珠海,201804.csv,PM2.5,28.22
珠海,201804.csv,SO2,6.22
瓦房店,201804.csv,AQI,68.66
瓦房店,201804.csv,CO,0.44
瓦房店,201804.csv,NO2,22.59
瓦房店,201804.csv,O3,90.05
瓦房店,201804.csv,PM10,80.82
瓦房店,201804.csv,PM2.5,37.38
瓦房店,201804.csv,SO2,7.06
甘南州,201804.csv,AQI,73.9
甘南州,201804.csv,CO,0.82
甘南州,201804.csv,NO2,28.82
甘南州,201804.csv,O3,82.67
甘南州,201804.csv,PM10,102.54
甘南州,201804.csv,PM2.5,39.0
甘南州,201804.csv,SO2,12.95
甘孜州,201804.csv,AQI,36.75
甘孜州,201804.csv,CO,0.39
甘孜州,201804.csv,NO2,17.94
甘孜州,201804.csv,O3,92.34
甘孜州,201804.csv,PM10,31.47
甘孜州,201804.csv,PM2.5,15.22
甘孜州,201804.csv,SO2,13.68
白城,201804.csv,AQI,64.2
白城,201804.csv,CO,0.44
白城,201804.csv,NO2,16.61
白城,201804.csv,O3,85.78
白城,201804.csv,PM10,75.69
白城,201804.csv,PM2.5,32.86
白城,201804.csv,SO2,10.25
白山,201804.csv,AQI,62.89
白山,201804.csv,CO,0.83
白山,201804.csv,NO2,18.41
白山,201804.csv,O3,92.94
白山,201804.csv,PM10,73.73
白山,201804.csv,PM2.5,37.1
白山,201804.csv,SO2,14.85
白银,201804.csv,AQI,117.0
白银,201804.csv,CO,0.88
白银,201804.csv,NO2,25.51
白银,201804.csv,O3,73.42
白银,201804.csv,PM10,197.35
白银,201804.csv,PM2.5,49.86
白银,201804.csv,SO2,27.65
百色,201804.csv,AQI,69.38
百色,201804.csv,CO,1.31
百色,201804.csv,NO2,22.11
百色,201804.csv,O3,68.57
百色,201804.csv,PM10,83.38
百色,201804.csv,PM2.5,43.62
百色,201804.csv,SO2,23.49
益阳,201804.csv,AQI,64.24
益阳,201804.csv,CO,1.06
益阳,201804.csv,NO2,27.1
益阳,201804.csv,O3,74.95
益阳,201804.csv,PM10,82.36
益阳,201804.csv,PM2.5,26.27
益阳,201804.csv,SO2,10.01
盐城,201804.csv,AQI,87.03
盐城,201804.csv,CO,0.69
盐城,201804.csv,NO2,29.88
盐城,201804.csv,O3,99.27
盐城,201804.csv,PM10,109.59
盐城,201804.csv,PM2.5,49.44
盐城,201804.csv,SO2,12.24
盘锦,201804.csv,AQI,75.85
盘锦,201804.csv,CO,0.87
盘锦,201804.csv,NO2,25.45
盘锦,201804.csv,O3,99.19
盘锦,201804.csv,PM10,89.28
盘锦,201804.csv,PM2.5,37.75
盘锦,201804.csv,SO2,20.52
眉山,201804.csv,AQI,70.69
眉山,201804.csv,CO,0.57
眉山,201804.csv,NO2,44.84
眉山,201804.csv,O3,80.94
眉山,201804.csv,PM10,83.89
眉山,201804.csv,PM2.5,39.24
眉山,201804.csv,SO2,12.34
石嘴山,201804.csv,AQI,117.44
石嘴山,201804.csv,CO,0.78
石嘴山,201804.csv,NO2,29.21
石嘴山,201804.csv,O3,91.56
石嘴山,201804.csv,PM10,169.63
石嘴山,201804.csv,PM2.5,48.64
石嘴山,201804.csv,SO2,35.73
石家庄,201804.csv,AQI,114.09
石家庄,201804.csv,CO,0.91
石家庄,201804.csv,NO2,46.37
石家庄,201804.csv,O3,76.0
石家庄,201804.csv,PM10,166.05
石家庄,201804.csv,PM2.5,69.43
石家庄,201804.csv,SO2,23.95
石河子,201804.csv,AQI,52.86
石河子,201804.csv,CO,0.63
石河子,201804.csv,NO2,22.38
石河子,201804.csv,O3,82.37
石河子,201804.csv,PM10,58.79
石河子,201804.csv,PM2.5,23.08
石河子,201804.csv,SO2,11.32
福州,201804.csv,AQI,67.05
福州,201804.csv,CO,0.81
福州,201804.csv,NO2,33.09
福州,201804.csv,O3,79.17
福州,201804.csv,PM10,80.27
福州,201804.csv,PM2.5,37.73
福州,201804.csv,SO2,7.22
秦皇岛,201804.csv,AQI,72.88
秦皇岛,201804.csv,CO,0.89
秦皇岛,201804.csv,NO2,43.14
秦皇岛,201804.csv,O3,88.66
秦皇岛,201804.csv,PM10,93.08
秦皇岛,201804.csv,PM2.5,37.92
秦皇岛,201804.csv,SO2,16.52
章丘,201804.csv,AQI,99.84
章丘,201804.csv,CO,0.85
章丘,201804.csv,NO2,31.73
章丘,201804.csv,O3,100.5
章丘,201804.csv,PM10,136.83
章丘,201804.csv,PM2.5,53.72
章丘,201804.csv,SO2,19.31
红河州,201804.csv,AQI,62.24
红河州,201804.csv,CO,0.56
红河州,201804.csv,NO2,9.17
红河州,201804.csv,O3,109.03
红河州,201804.csv,PM10,68.05
红河州,201804.csv,PM2.5,40.11
红河州,201804.csv,SO2,11.44
绍兴,201804.csv,AQI,73.85
绍兴,201804.csv,CO,0.69
绍兴,201804.csv,NO2,31.27
绍兴,201804.csv,O3,84.74
绍兴,201804.csv,PM10,86.7
绍兴,201804.csv,PM2.5,45.44
绍兴,201804.csv,SO2,7.6
绥化,201804.csv,AQI,107.82
绥化,201804.csv,CO,0.62
绥化,201804.csv,NO2,17.95
绥化,201804.csv,O3,81.22
绥化,201804.csv,PM10,126.51
绥化,201804.csv,PM2.5,72.66
绥化,201804.csv,SO2,8.32
绵阳,201804.csv,AQI,75.06
绵阳,201804.csv,CO,0.59
绵阳,201804.csv,NO2,33.92
绵阳,201804.csv,O3,80.74
绵阳,201804.csv,PM10,94.94
绵阳,201804.csv,PM2.5,47.37
绵阳,201804.csv,SO2,7.47
聊城,201804.csv,AQI,99.13
聊城,201804.csv,CO,0.87
聊城,201804.csv,NO2,35.31
聊城,201804.csv,O3,95.52
聊城,201804.csv,PM10,135.07
聊城,201804.csv,PM2.5,56.08
聊城,201804.csv,SO2,13.95
肇庆,201804.csv,AQI,63.2
肇庆,201804.csv,CO,0.87
肇庆,201804.csv,NO2,35.96
肇庆,201804.csv,O3,52.75
肇庆,201804.csv,PM10,70.5
肇庆,201804.csv,PM2.5,40.6
肇庆,201804.csv,SO2,17.66
胶南,201804.csv,AQI,81.36
胶南,201804.csv,CO,0.46
胶南,201804.csv,NO2,32.98
胶南,201804.csv,O3,94.49
胶南,201804.csv,PM10,108.4
胶南,201804.csv,PM2.5,37.87
胶南,201804.csv,SO2,11.77
胶州,201804.csv,AQI,75.79
胶州,201804.csv,CO,0.5
胶州,201804.csv,NO2,45.01
胶州,201804.csv,O3,87.6
胶州,201804.csv,PM10,94.92
胶州,201804.csv,PM2.5,39.93
胶州,201804.csv,SO2,16.46
自贡,201804.csv,AQI,80.57
自贡,201804.csv,CO,0.76
自贡,201804.csv,NO2,31.44
自贡,201804.csv,O3,87.58
自贡,201804.csv,PM10,92.59
自贡,201804.csv,PM2.5,55.92
自贡,201804.csv,SO2,14.5
舟山,201804.csv,AQI,51.72
舟山,201804.csv,CO,0.82
舟山,201804.csv,NO2,26.29
舟山,201804.csv,O3,83.54
舟山,201804.csv,PM10,55.62
舟山,201804.csv,PM2.5,26.44
舟山,201804.csv,SO2,9.66
芜湖,201804.csv,AQI,84.05
芜湖,201804.csv,CO,0.92
芜湖,201804.csv,NO2,47.17
芜湖,201804.csv,O3,86.21
芜湖,201804.csv,PM10,107.74
芜湖,201804.csv,PM2.5,49.66
芜湖,201804.csv,SO2,12.91
苏州,201804.csv,AQI,84.79
苏州,201804.csv,CO,0.74
苏州,201804.csv,NO2,53.36
苏州,201804.csv,O3,77.07
苏州,201804.csv,PM10,104.32
苏州,201804.csv,PM2.5,47.64
苏州,201804.csv,SO2,11.06
茂名,201804.csv,AQI,48.69
茂名,201804.csv,CO,0.76
茂名,201804.csv,NO2,11.43
茂名,201804.csv,O3,64.67
茂名,201804.csv,PM10,52.96
茂名,201804.csv,PM2.5,28.09
茂名,201804.csv,SO2,9.77
荆州,201804.csv,AQI,74.33
荆州,201804.csv,CO,1.07
荆州,201804.csv,NO2,34.63
荆州,201804.csv,O3,73.88
荆州,201804.csv,PM10,94.83
荆州,201804.csv,PM2.5,41.97
荆州,201804.csv,SO2,18.88
荆门,201804.csv,AQI,80.42
荆门,201804.csv,CO,0.87
荆门,201804.csv,NO2,33.08
荆门,201804.csv,O3,84.03
荆门,201804.csv,PM10,107.53
荆门,201804.csv,PM2.5,42.0
荆门,201804.csv,SO2,18.54
荣成,201804.csv,AQI,55.94
荣成,201804.csv,CO,0.7
荣成,201804.csv,NO2,17.02
荣成,201804.csv,O3,108.76
荣成,201804.csv,PM10,62.4
荣成,201804.csv,PM2.5,26.58
荣成,201804.csv,SO2,9.23
莆田,201804.csv,AQI,66.92
莆田,201804.csv,CO,0.67
莆田,201804.csv,NO2,23.86
莆田,201804.csv,O3,91.92
莆田,201804.csv,PM10,70.51
莆田,201804.csv,PM2.5,40.24
莆田,201804.csv,SO2,8.41
莱州,201804.csv,AQI,83.67
莱州,201804.csv,CO,0.66
莱州,201804.csv,NO2,20.95
莱州,201804.csv,O3,96.76
莱州,201804.csv,PM10,114.97
莱州,201804.csv,PM2.5,36.46
莱州,201804.csv,SO2,14.65
莱西,201804.csv,AQI,73.39
莱西,201804.csv,CO,0.61
莱西,201804.csv,NO2,25.67
莱西,201804.csv,O3,93.97
莱西,201804.csv,PM10,93.37
莱西,201804.csv,PM2.5,37.43
莱西,201804.csv,SO2,10.87
菏泽,201804.csv,AQI,99.79
菏泽,201804.csv,CO,1.16
菏泽,201804.csv,NO2,31.87
菏泽,201804.csv,O3,95.01
菏泽,201804.csv,PM10,141.15
菏泽,201804.csv,PM2.5,41.7
菏泽,201804.csv,SO2,11.93
萍乡,201804.csv,AQI,71.55
萍乡,201804.csv,CO,1.3
萍乡,201804.csv,NO2,25.09
萍乡,201804.csv,O3,53.33
萍乡,201804.csv,PM10,88.65
萍乡,201804.csv,PM2.5,44.79
萍乡,201804.csv,SO2,19.53
营口,201804.csv,AQI,74.39
营口,201804.csv,CO,0.66
营口,201804.csv,NO2,24.43
营口,201804.csv,O3,109.49
营口,201804.csv,PM10,87.12
营口,201804.csv,PM2.5,40.11
营口,201804.csv,SO2,8.49
葫芦岛,201804.csv,AQI,78.56
葫芦岛,201804.csv,CO,1.02
葫芦岛,201804.csv,NO2,29.79
葫芦岛,201804.csv,O3,99.99
葫芦岛,201804.csv,PM10,94.82
葫芦岛,201804.csv,PM2.5,40.92
葫芦岛,201804.csv,SO2,28.37
蓬莱,201804.csv,AQI,63.52
蓬莱,201804.csv,CO,1.03
蓬莱,201804.csv,NO2,23.9
蓬莱,201804.csv,O3,99.92
蓬莱,201804.csv,PM10,76.01
蓬莱,201804.csv,PM2.5,32.2
蓬莱,201804.csv,SO2,9.46
蚌埠,201804.csv,AQI,90.84
蚌埠,201804.csv,CO,0.68
蚌埠,201804.csv,NO2,35.61
蚌埠,201804.csv,O3,98.39
蚌埠,201804.csv,PM10,115.92
蚌埠,201804.csv,PM2.5,56.44
蚌埠,201804.csv,SO2,16.95
衡水,201804.csv,AQI,93.35
衡水,201804.csv,CO,0.67
衡水,201804.csv,NO2,29.69
衡水,201804.csv,O3,96.34
衡水,201804.csv,PM10,120.45
衡水,201804.csv,PM2.5,51.3
衡水,201804.csv,SO2,10.4
衡阳,201804.csv,AQI,66.3
衡阳,201804.csv,CO,0.99
衡阳,201804.csv,NO2,30.25
衡阳,201804.csv,O3,57.11
衡阳,201804.csv,PM10,82.96
衡阳,201804.csv,PM2.5,40.03
衡阳,201804.csv,SO2,18.78
衢州,201804.csv,AQI,61.35
衢州,201804.csv,CO,0.8
衢州,201804.csv,NO2,34.04
衢州,201804.csv,O3,72.22
衢州,201804.csv,PM10,71.27
衢州,201804.csv,PM2.5,36.88
衢州,201804.csv,SO2,10.07
襄阳,201804.csv,AQI,86.18
襄阳,201804.csv,CO,0.81
襄阳,201804.csv,NO2,27.42
襄阳,201804.csv,O3,79.44
襄阳,201804.csv,PM10,113.52
襄阳,201804.csv,PM2.5,46.38
襄阳,201804.csv,SO2,14.68
西双版纳州,201804.csv,AQI,62.47
西双版纳州,201804.csv,CO,0.78
西双版纳州,201804.csv,NO2,20.01
西双版纳州,201804.csv,O3,65.8
西双版纳州,201804.csv,PM10,72.42
西双版纳州,201804.csv,PM2.5,39.53
西双版纳州,201804.csv,SO2,7.43
西宁,201804.csv,AQI,109.34
西宁,201804.csv,CO,1.22
西宁,201804.csv,NO2,33.97
西宁,201804.csv,O3,70.55
西宁,201804.csv,PM10,153.46
西宁,201804.csv,PM2.5,51.1
西宁,201804.csv,SO2,15.23
西安,201804.csv,AQI,102.15
西安,201804.csv,CO,1.13
西安,201804.csv,NO2,57.02
西安,201804.csv,O3,60.0
西安,201804.csv,PM10,146.01
西安,201804.csv,PM2.5,50.01
西安,201804.csv,SO2,13.23
许昌,201804.csv,AQI,113.77
许昌,201804.csv,CO,1.13
许昌,201804.csv,NO2,34.28
许昌,201804.csv,O3,77.03
许昌,201804.csv,PM10,156.14
许昌,201804.csv,PM2.5,48.21
许昌,201804.csv,SO2,13.06
贵港,201804.csv,AQI,67.15
贵港,201804.csv,CO,0.86
贵港,201804.csv,NO2,24.75
贵港,201804.csv,O3,59.16
贵港,201804.csv,PM10,79.24
贵港,201804.csv,PM2.5,44.23
贵港,201804.csv,SO2,13.06
贵阳,201804.csv,AQI,60.54
贵阳,201804.csv,CO,0.61
贵阳,201804.csv,NO2,24.93
贵阳,201804.csv,O3,75.65
