city,month,type,value
荆门,201702.csv,O3,55.84
荆门,201702.csv,PM10,101.9
荆门,201702.csv,PM2.5,64.46
荆门,201702.csv,SO2,19.09
荣成,201702.csv,AQI,51.68
荣成,201702.csv,CO,0.66
荣成,201702.csv,NO2,13.38
荣成,201702.csv,O3,71.08
荣成,201702.csv,PM10,51.18
荣成,201702.csv,PM2.5,31.6
荣成,201702.csv,SO2,15.61
莆田,201702.csv,AQI,52.82
莆田,201702.csv,CO,0.73
莆田,201702.csv,NO2,21.21
莆田,201702.csv,O3,86.06
莆田,201702.csv,PM10,47.78
莆田,201702.csv,PM2.5,36.48
莆田,201702.csv,SO2,9.7
莱州,201702.csv,AQI,91.54
莱州,201702.csv,CO,1.4
莱州,201702.csv,NO2,31.05
莱州,201702.csv,O3,52.54
莱州,201702.csv,PM10,107.05
莱州,201702.csv,PM2.5,58.94
莱州,201702.csv,SO2,23.25
莱西,201702.csv,AQI,89.22
莱西,201702.csv,CO,1.14
莱西,201702.csv,NO2,33.7
莱西,201702.csv,O3,59.87
莱西,201702.csv,PM10,93.34
莱西,201702.csv,PM2.5,62.5
莱西,201702.csv,SO2,26.57
菏泽,201702.csv,AQI,143.44
菏泽,201702.csv,CO,1.57
菏泽,201702.csv,NO2,43.4
菏泽,201702.csv,O3,58.9
菏泽,201702.csv,PM10,173.13
菏泽,201702.csv,PM2.5,104.56
菏泽,201702.csv,SO2,38.7
萍乡,201702.csv,AQI,100.81
萍乡,201702.csv,CO,1.53
萍乡,201702.csv,NO2,25.42
萍乡,201702.csv,O3,31.7
萍乡,201702.csv,PM10,110.74
萍乡,201702.csv,PM2.5,75.56
萍乡,201702.csv,SO2,22.25
营口,201702.csv,AQI,91.3
营口,201702.csv,CO,0.88
营口,201702.csv,NO2,35.07
营口,201702.csv,O3,67.39
营口,201702.csv,PM10,91.88
营口,201702.csv,PM2.5,67.09
营口,201702.csv,SO2,24.76
葫芦岛,201702.csv,AQI,96.32
葫芦岛,201702.csv,CO,1.6
葫芦岛,201702.csv,NO2,37.26
葫芦岛,201702.csv,O3,50.79
葫芦岛,201702.csv,PM10,99.31
葫芦岛,201702.csv,PM2.5,66.6
葫芦岛,201702.csv,SO2,72.07
蓬莱,201702.csv,AQI,72.47
蓬莱,201702.csv,CO,1.73
蓬莱,201702.csv,NO2,27.26
蓬莱,201702.csv,O3,61.7
蓬莱,201702.csv,PM10,79.3
蓬莱,201702.csv,PM2.5,47.49
蓬莱,201702.csv,SO2,18.15
蚌埠,201702.csv,AQI,118.88
蚌埠,201702.csv,CO,0.98
蚌埠,201702.csv,NO2,45.94
蚌埠,201702.csv,O3,61.32
蚌埠,201702.csv,PM10,124.35
蚌埠,201702.csv,PM2.5,88.11
蚌埠,201702.csv,SO2,24.69
衡水,201702.csv,AQI,149.21
衡水,201702.csv,CO,1.37
衡水,201702.csv,NO2,48.63
衡水,201702.csv,O3,42.22
衡水,201702.csv,PM10,184.3
衡水,201702.csv,PM2.5,108.37
衡水,201702.csv,SO2,35.91
衡阳,201702.csv,AQI,93.98
衡阳,201702.csv,CO,1.49
衡阳,201702.csv,NO2,30.18
衡阳,201702.csv,O3,45.07
衡阳,201702.csv,PM10,88.04
衡阳,201702.csv,PM2.5,70.13
衡阳,201702.csv,SO2,18.39
衢州,201702.csv,AQI,73.13
衢州,201702.csv,CO,0.82
衢州,201702.csv,NO2,38.97
衢州,201702.csv,O3,52.12
衢州,201702.csv,PM10,77.42
衢州,201702.csv,PM2.5,52.68
衢州,201702.csv,SO2,16.05
襄阳,201702.csv,AQI,121.88
襄阳,201702.csv,CO,1.22
襄阳,201702.csv,NO2,37.22
襄阳,201702.csv,O3,41.16
襄阳,201702.csv,PM10,116.15
襄阳,201702.csv,PM2.5,90.81
襄阳,201702.csv,SO2,16.25
西双版纳州,201702.csv,AQI,56.52
西双版纳州,201702.csv,CO,1.08
西双版纳州,201702.csv,NO2,23.32
西双版纳州,201702.csv,O3,49.05
西双版纳州,201702.csv,PM10,63.33
西双版纳州,201702.csv,PM2.5,33.95
西双版纳州,201702.csv,SO2,8.05
西宁,201702.csv,AQI,94.25
西宁,201702.csv,CO,2.11
西宁,201702.csv,NO2,43.24
西宁,201702.csv,O3,50.76
西宁,201702.csv,PM10,133.53
西宁,201702.csv,PM2.5,52.04
西宁,201702.csv,SO2,27.86
西安,201702.csv,AQI,172.96
西安,201702.csv,CO,2.1
西安,201702.csv,NO2,75.14
西安,201702.csv,O3,36.67
西安,201702.csv,PM10,202.3
西安,201702.csv,PM2.5,131.2
西安,201702.csv,SO2,33.22
许昌,201702.csv,AQI,138.13
许昌,201702.csv,CO,1.51
许昌,201702.csv,NO2,52.35
许昌,201702.csv,O3,44.97
许昌,201702.csv,PM10,149.42
许昌,201702.csv,PM2.5,101.24
许昌,201702.csv,SO2,36.78
诸暨,201702.csv,AQI,71.02
诸暨,201702.csv,CO,0.92
诸暨,201702.csv,NO2,38.83
诸暨,201702.csv,O3,48.48
诸暨,201702.csv,PM10,68.0
诸暨,201702.csv,PM2.5,51.27
诸暨,201702.csv,SO2,8.03
贵港,201702.csv,AQI,79.03
贵港,201702.csv,CO,0.98
贵港,201702.csv,NO2,27.42
贵港,201702.csv,O3,61.27
贵港,201702.csv,PM10,80.39
贵港,201702.csv,PM2.5,56.83
贵港,201702.csv,SO2,11.92
贵阳,201702.csv,AQI,59.58
贵阳,201702.csv,CO,0.88
贵阳,201702.csv,NO2,27.06
贵阳,201702.csv,O3,58.78
贵阳,201702.csv,PM10,61.21
贵阳,201702.csv,PM2.5,42.19
贵阳,201702.csv,SO2,22.46
贺州,201702.csv,AQI,72.54
贺州,201702.csv,CO,0.91
贺州,201702.csv,NO2,20.85
贺州,201702.csv,O3,62.91
贺州,201702.csv,PM10,76.35
贺州,201702.csv,PM2.5,52.78
贺州,201702.csv,SO2,12.98
资阳,201702.csv,AQI,89.77
资阳,201702.csv,CO,0.91
资阳,201702.csv,NO2,26.69
资阳,201702.csv,O3,48.73
资阳,201702.csv,PM10,124.43
资阳,201702.csv,PM2.5,54.97
资阳,201702.csv,SO2,11.71
赣州,201702.csv,AQI,79.5
赣州,201702.csv,CO,1.55
赣州,201702.csv,NO2,29.03
赣州,201702.csv,O3,55.13
赣州,201702.csv,PM10,83.72
赣州,201702.csv,PM2.5,58.52
赣州,201702.csv,SO2,28.26
赤峰,201702.csv,AQI,73.79
赤峰,201702.csv,CO,1.74
赤峰,201702.csv,NO2,18.92
赤峰,201702.csv,O3,53.77
赤峰,201702.csv,PM10,75.43
赤峰,201702.csv,PM2.5,49.71
赤峰,201702.csv,SO2,39.74
辽源,201702.csv,AQI,84.48
辽源,201702.csv,CO,1.27
辽源,201702.csv,NO2,26.49
辽源,201702.csv,O3,63.02
辽源,201702.csv,PM10,74.54
辽源,201702.csv,PM2.5,61.69
辽源,201702.csv,SO2,40.3
辽阳,201702.csv,AQI,86.84
辽阳,201702.csv,CO,1.1
辽阳,201702.csv,NO2,34.39
辽阳,201702.csv,O3,59.6
辽阳,201702.csv,PM10,84.93
辽阳,201702.csv,PM2.5,60.29
辽阳,201702.csv,SO2,34.28
达州,201702.csv,AQI,92.22
达州,201702.csv,CO,1.34
达州,201702.csv,NO2,37.58
达州,201702.csv,O3,41.69
达州,201702.csv,PM10,98.16
达州,201702.csv,PM2.5,68.02
达州,201702.csv,SO2,11.56
运城,201702.csv,AQI,148.18
运城,201702.csv,CO,2.29
运城,201702.csv,NO2,46.13
运城,201702.csv,O3,60.15
运城,201702.csv,PM10,165.33
运城,201702.csv,PM2.5,110.93
运城,201702.csv,SO2,97.49
连云港,201702.csv,AQI,88.8
连云港,201702.csv,CO,1.04
连云港,201702.csv,NO2,42.68
连云港,201702.csv,O3,65.58
连云港,201702.csv,PM10,91.44
连云港,201702.csv,PM2.5,62.8
连云港,201702.csv,SO2,29.45
迪庆州,201702.csv,AQI,32.55
迪庆州,201702.csv,CO,0.89
迪庆州,201702.csv,NO2,13.89
迪庆州,201702.csv,O3,64.25
迪庆州,201702.csv,PM10,32.35
迪庆州,201702.csv,PM2.5,12.77
迪庆州,201702.csv,SO2,7.34
通化,201702.csv,AQI,71.36
通化,201702.csv,CO,1.55
通化,201702.csv,NO2,50.45
通化,201702.csv,O3,36.11
通化,201702.csv,PM10,75.7
通化,201702.csv,PM2.5,50.2
通化,201702.csv,SO2,66.48
通辽,201702.csv,AQI,66.6
通辽,201702.csv,CO,0.7
通辽,201702.csv,NO2,21.8
通辽,201702.csv,O3,62.09
通辽,201702.csv,PM10,70.7
通辽,201702.csv,PM2.5,43.74
通辽,201702.csv,SO2,17.82
遂宁,201702.csv,AQI,73.41
遂宁,201702.csv,CO,1.27
遂宁,201702.csv,NO2,26.81
遂宁,201702.csv,O3,40.7
遂宁,201702.csv,PM10,81.83
遂宁,201702.csv,PM2.5,50.53
遂宁,201702.csv,SO2,17.14
遵义,201702.csv,AQI,68.09
遵义,201702.csv,CO,0.9
遵义,201702.csv,NO2,32.0
遵义,201702.csv,O3,38.31
遵义,201702.csv,PM10,69.76
遵义,201702.csv,PM2.5,49.03
遵义,201702.csv,SO2,22.16
邢台,201702.csv,AQI,159.21
邢台,201702.csv,CO,2.15
邢台,201702.csv,NO2,71.2
邢台,201702.csv,O3,37.82
邢台,201702.csv,PM10,193.99
邢台,201702.csv,PM2.5,121.65
邢台,201702.csv,SO2,72.86
那曲地区,201702.csv,AQI,58.1
那曲地区,201702.csv,CO,1.16
那曲地区,201702.csv,NO2,20.94
那曲地区,201702.csv,O3,40.86
那曲地区,201702.csv,PM10,55.35
那曲地区,201702.csv,PM2.5,39.42
那曲地区,201702.csv,SO2,34.98
邯郸,201702.csv,AQI,151.55
邯郸,201702.csv,CO,2.5
邯郸,201702.csv,NO2,65.1
邯郸,201702.csv,O3,37.95
邯郸,201702.csv,PM10,203.82
邯郸,201702.csv,PM2.5,105.01
邯郸,201702.csv,SO2,81.62
邵阳,201702.csv,AQI,91.76
邵阳,201702.csv,CO,1.34
邵阳,201702.csv,NO2,25.49
邵阳,201702.csv,O3,46.76
邵阳,201702.csv,PM10,86.54
邵阳,201702.csv,PM2.5,68.12
邵阳,201702.csv,SO2,26.01
郑州,201702.csv,AQI,148.33
郑州,201702.csv,CO,1.58
郑州,201702.csv,NO2,60.16
郑州,201702.csv,O3,41.86
郑州,201702.csv,PM10,166.25
郑州,201702.csv,PM2.5,109.95
郑州,201702.csv,SO2,38.53
郴州,201702.csv,AQI,71.32
郴州,201702.csv,CO,1.35
郴州,201702.csv,NO2,25.79
郴州,201702.csv,O3,44.26
郴州,201702.csv,PM10,80.79
郴州,201702.csv,PM2.5,48.74
郴州,201702.csv,SO2,17.19
鄂尔多斯,201702.csv,AQI,57.33
鄂尔多斯,201702.csv,CO,0.9
鄂尔多斯,201702.csv,NO2,28.56
鄂尔多斯,201702.csv,O3,74.92
鄂尔多斯,201702.csv,PM10,64.93
鄂尔多斯,201702.csv,PM2.5,28.31
鄂尔多斯,201702.csv,SO2,22.37
鄂州,201702.csv,AQI,100.21
鄂州,201702.csv,CO,1.17
鄂州,201702.csv,NO2,41.11
鄂州,201702.csv,O3,40.04
鄂州,201702.csv,PM10,110.05
鄂州,201702.csv,PM2.5,74.41
鄂州,201702.csv,SO2,24.2
酒泉,201702.csv,AQI,110.1
酒泉,201702.csv,CO,0.69
酒泉,201702.csv,NO2,31.96
酒泉,201702.csv,O3,66.98
酒泉,201702.csv,PM10,166.47
酒泉,201702.csv,PM2.5,45.47
酒泉,201702.csv,SO2,18.78
重庆,201702.csv,AQI,85.81
重庆,201702.csv,CO,1.17
重庆,201702.csv,NO2,49.03
重庆,201702.csv,O3,23.24
重庆,201702.csv,PM10,88.44
重庆,201702.csv,PM2.5,63.3
重庆,201702.csv,SO2,12.69
金华,201702.csv,AQI,82.3
金华,201702.csv,CO,0.8
金华,201702.csv,NO2,38.05
金华,201702.csv,O3,41.11
金华,201702.csv,PM10,72.81
金华,201702.csv,PM2.5,60.09
金华,201702.csv,SO2,10.33
金坛,201702.csv,AQI,94.25
金坛,201702.csv,CO,1.19
金坛,201702.csv,NO2,39.53
金坛,201702.csv,O3,51.05
金坛,201702.csv,PM10,91.38
金坛,201702.csv,PM2.5,68.01
金坛,201702.csv,SO2,17.6
金昌,201702.csv,AQI,89.66
金昌,201702.csv,CO,0.76
金昌,201702.csv,NO2,14.82
金昌,201702.csv,O3,71.95
金昌,201702.csv,PM10,123.68
金昌,201702.csv,PM2.5,34.2
金昌,201702.csv,SO2,33.21
钦州,201702.csv,AQI,77.83
钦州,201702.csv,CO,1.01
钦州,201702.csv,NO2,23.03
钦州,201702.csv,O3,60.56
钦州,201702.csv,PM10,73.77
钦州,201702.csv,PM2.5,55.45
钦州,201702.csv,SO2,17.96
铁岭,201702.csv,AQI,86.08
铁岭,201702.csv,CO,0.67
铁岭,201702.csv,NO2,36.86
铁岭,201702.csv,O3,55.55
铁岭,201702.csv,PM10,86.73
铁岭,201702.csv,PM2.5,58.4
铁岭,201702.csv,SO2,28.91
铜仁地区,201702.csv,AQI,56.33
铜仁地区,201702.csv,CO,1.68
铜仁地区,201702.csv,NO2,23.52
铜仁地区,201702.csv,O3,42.39
铜仁地区,201702.csv,PM10,69.27
铜仁地区,201702.csv,PM2.5,29.54
铜仁地区,201702.csv,SO2,17.25
铜川,201702.csv,AQI,114.14
铜川,201702.csv,CO,1.65
铜川,201702.csv,NO2,40.54
铜川,201702.csv,O3,57.39
铜川,201702.csv,PM10,122.95
铜川,201702.csv,PM2.5,82.02
铜川,201702.csv,SO2,31.66
铜陵,201702.csv,AQI,106.08
铜陵,201702.csv,CO,1.18
铜陵,201702.csv,NO2,56.02
铜陵,201702.csv,O3,41.11
铜陵,201702.csv,PM10,110.63
铜陵,201702.csv,PM2.5,78.95
铜陵,201702.csv,SO2,43.18
银川,201702.csv,AQI,107.76
银川,201702.csv,CO,1.5
银川,201702.csv,NO2,49.27
银川,201702.csv,O3,51.39
银川,201702.csv,PM10,134.81
银川,201702.csv,PM2.5,72.79
银川,201702.csv,SO2,90.66
锡林郭勒盟,201702.csv,AQI,38.82
锡林郭勒盟,201702.csv,CO,1.03
锡林郭勒盟,201702.csv,NO2,13.92
锡林郭勒盟,201702.csv,O3,76.13
锡林郭勒盟,201702.csv,PM10,38.44
锡林郭勒盟,201702.csv,PM2.5,14.67
锡林郭勒盟,201702.csv,SO2,21.66
锦州,201702.csv,AQI,99.34
锦州,201702.csv,CO,1.28
锦州,201702.csv,NO2,42.54
锦州,201702.csv,O3,51.47
锦州,201702.csv,PM10,96.21
锦州,201702.csv,PM2.5,71.0
锦州,201702.csv,SO2,67.42
镇江,201702.csv,AQI,111.29
镇江,201702.csv,CO,0.99
镇江,201702.csv,NO2,47.8
镇江,201702.csv,O3,58.69
镇江,201702.csv,PM10,113.95
镇江,201702.csv,PM2.5,80.35
镇江,201702.csv,SO2,18.38
长春,201702.csv,AQI,84.9
长春,201702.csv,CO,1.44
长春,201702.csv,NO2,42.64
长春,201702.csv,O3,54.98
长春,201702.csv,PM10,83.75
长春,201702.csv,PM2.5,59.83
长春,201702.csv,SO2,49.21
长沙,201702.csv,AQI,86.04
长沙,201702.csv,CO,1.02
长沙,201702.csv,NO2,47.37
长沙,201702.csv,O3,44.42
长沙,201702.csv,PM10,83.03
长沙,201702.csv,PM2.5,63.92
长沙,201702.csv,SO2,15.64
长治,201702.csv,AQI,116.89
长治,201702.csv,CO,2.73
长治,201702.csv,NO2,58.19
长治,201702.csv,O3,53.22
长治,201702.csv,PM10,136.14
长治,201702.csv,PM2.5,85.71
长治,201702.csv,SO2,121.66
阜新,201702.csv,AQI,86.67
阜新,201702.csv,CO,0.89
阜新,201702.csv,NO2,30.12
阜新,201702.csv,O3,61.42
阜新,201702.csv,PM10,88.45
阜新,201702.csv,PM2.5,56.62
阜新,201702.csv,SO2,54.93
阜阳,201702.csv,AQI,141.84
阜阳,201702.csv,CO,1.13
阜阳,201702.csv,NO2,44.3
阜阳,201702.csv,O3,49.93
阜阳,201702.csv,PM10,146.28
阜阳,201702.csv,PM2.5,107.11
阜阳,201702.csv,SO2,19.41
防城港,201702.csv,AQI,60.8
防城港,201702.csv,CO,0.76
防城港,201702.csv,NO2,14.87
防城港,201702.csv,O3,63.26
防城港,201702.csv,PM10,55.18
防城港,201702.csv,PM2.5,41.89
防城港,201702.csv,SO2,12.81
阳江,201702.csv,AQI,53.19
阳江,201702.csv,CO,1.09
阳江,201702.csv,NO2,21.08
阳江,201702.csv,O3,70.28
阳江,201702.csv,PM10,50.48
阳江,201702.csv,PM2.5,36.66
阳江,201702.csv,SO2,7.72
阳泉,201702.csv,AQI,119.11
阳泉,201702.csv,CO,1.81
阳泉,201702.csv,NO2,55.46
阳泉,201702.csv,O3,54.86
阳泉,201702.csv,PM10,147.73
阳泉,201702.csv,PM2.5,85.47
阳泉,201702.csv,SO2,89.29
阿克苏地区,201702.csv,AQI,191.38
阿克苏地区,201702.csv,CO,1.79
阿克苏地区,201702.csv,NO2,36.8
阿克苏地区,201702.csv,O3,44.47
阿克苏地区,201702.csv,PM10,339.63
阿克苏地区,201702.csv,PM2.5,99.17
阿克苏地区,201702.csv,SO2,19.43
阿勒泰地区,201702.csv,AQI,36.81
阿勒泰地区,201702.csv,CO,1.47
阿勒泰地区,201702.csv,NO2,32.48
阿勒泰地区,201702.csv,O3,52.98
阿勒泰地区,201702.csv,PM10,29.36
阿勒泰地区,201702.csv,PM2.5,20.83
阿勒泰地区,201702.csv,SO2,35.3
阿坝州,201702.csv,AQI,31.17
阿坝州,201702.csv,CO,0.48
阿坝州,201702.csv,NO2,7.55
阿坝州,201702.csv,O3,66.12
阿坝州,201702.csv,PM10,27.74
阿坝州,201702.csv,PM2.5,14.2
阿坝州,201702.csv,SO2,7.61
阿拉善盟,201702.csv,AQI,70.42
阿拉善盟,201702.csv,CO,0.66
阿拉善盟,201702.csv,NO2,12.36
阿拉善盟,201702.csv,O3,90.7
阿拉善盟,201702.csv,PM10,84.54
阿拉善盟,201702.csv,PM2.5,38.94
阿拉善盟,201702.csv,SO2,19.04
阿里地区,201702.csv,AQI,35.79
阿里地区,201702.csv,CO,0.59
阿里地区,201702.csv,NO2,17.73
阿里地区,201702.csv,O3,78.34
阿里地区,201702.csv,PM10,28.48
阿里地区,201702.csv,PM2.5,14.37
阿里地区,201702.csv,SO2,22.15
陇南,201702.csv,AQI,63.68
陇南,201702.csv,CO,1.33
陇南,201702.csv,NO2,30.36
陇南,201702.csv,O3,35.67
陇南,201702.csv,PM10,73.01
陇南,201702.csv,PM2.5,40.14
陇南,201702.csv,SO2,25.26
随州,201702.csv,AQI,96.79
随州,201702.csv,CO,1.42
随州,201702.csv,NO2,27.96
随州,201702.csv,O3,58.65
随州,201702.csv,PM10,103.34
随州,201702.csv,PM2.5,71.61
随州,201702.csv,SO2,12.61
雅安,201702.csv,AQI,96.29
雅安,201702.csv,CO,0.94
雅安,201702.csv,NO2,36.33
雅安,201702.csv,O3,70.0
雅安,201702.csv,PM10,98.44
雅安,201702.csv,PM2.5,71.52
雅安,201702.csv,SO2,12.76
青岛,201702.csv,AQI,81.36
青岛,201702.csv,CO,0.87
青岛,201702.csv,NO2,37.43
青岛,201702.csv,O3,60.55
青岛,201702.csv,PM10,88.43
青岛,201702.csv,PM2.5,54.1
青岛,201702.csv,SO2,26.31
鞍山,201702.csv,AQI,97.41
鞍山,201702.csv,CO,1.47
鞍山,201702.csv,NO2,40.58
鞍山,201702.csv,O3,54.57
鞍山,201702.csv,PM10,115.13
鞍山,201702.csv,PM2.5,67.79
鞍山,201702.csv,SO2,54.61
韶关,201702.csv,AQI,59.11
韶关,201702.csv,CO,1.08
韶关,201702.csv,NO2,30.45
韶关,201702.csv,O3,53.1
韶关,201702.csv,PM10,57.74
韶关,201702.csv,PM2.5,42.4
韶关,201702.csv,SO2,16.85
马鞍山,201702.csv,AQI,100.24
马鞍山,201702.csv,CO,1.45
马鞍山,201702.csv,NO2,43.02
马鞍山,201702.csv,O3,50.98
马鞍山,201702.csv,PM10,99.37
马鞍山,201702.csv,PM2.5,72.92
马鞍山,201702.csv,SO2,18.95
驻马店,201702.csv,AQI,113.94
驻马店,201702.csv,CO,1.26
驻马店,201702.csv,NO2,43.04
驻马店,201702.csv,O3,56.09
驻马店,201702.csv,PM10,132.96
驻马店,201702.csv,PM2.5,83.02
驻马店,201702.csv,SO2,28.34
鸡西,201702.csv,AQI,64.46
鸡西,201702.csv,CO,0.87
鸡西,201702.csv,NO2,18.1
鸡西,201702.csv,O3,58.05
鸡西,201702.csv,PM10,73.23
鸡西,201702.csv,PM2.5,40.66
鸡西,201702.csv,SO2,13.41
鹤壁,201702.csv,AQI,129.45
鹤壁,201702.csv,CO,2.37
鹤壁,201702.csv,NO2,49.99
鹤壁,201702.csv,O3,45.65
鹤壁,201702.csv,PM10,159.39
鹤壁,201702.csv,PM2.5,96.36
鹤壁,201702.csv,SO2,46.93
鹤岗,201702.csv,AQI,59.73
鹤岗,201702.csv,CO,0.8
鹤岗,201702.csv,NO2,19.77
鹤岗,201702.csv,O3,60.28
鹤岗,201702.csv,PM10,64.69
鹤岗,201702.csv,PM2.5,38.47
鹤岗,201702.csv,SO2,12.41
鹰潭,201702.csv,AQI,84.15
鹰潭,201702.csv,CO,0.66
鹰潭,201702.csv,NO2,31.82
鹰潭,201702.csv,O3,59.79
鹰潭,201702.csv,PM10,76.53
鹰潭,201702.csv,PM2.5,62.02
鹰潭,201702.csv,SO2,36.56
黄冈,201702.csv,AQI,92.03
黄冈,201702.csv,CO,1.02
黄冈,201702.csv,NO2,31.82
黄冈,201702.csv,O3,59.69
黄冈,201702.csv,PM10,103.49
黄冈,201702.csv,PM2.5,67.53
黄冈,201702.csv,SO2,16.08
黄南州,201702.csv,AQI,66.75
黄南州,201702.csv,CO,1.02
黄南州,201702.csv,NO2,17.43
黄南州,201702.csv,O3,71.65
黄南州,201702.csv,PM10,78.55
黄南州,201702.csv,PM2.5,42.25
黄南州,201702.csv,SO2,29.21
黄山,201702.csv,AQI,58.97
黄山,201702.csv,CO,0.63
黄山,201702.csv,NO2,19.85
黄山,201702.csv,O3,58.78
黄山,201702.csv,PM10,65.89
黄山,201702.csv,PM2.5,37.26
黄山,201702.csv,SO2,12.17
黄石,201702.csv,AQI,94.45
黄石,201702.csv,CO,1.17
黄石,201702.csv,NO2,37.92
黄石,201702.csv,O3,41.65
黄石,201702.csv,PM10,104.91
黄石,201702.csv,PM2.5,69.91
黄石,201702.csv,SO2,27.02
黑河,201702.csv,AQI,43.63
黑河,201702.csv,CO,0.63
黑河,201702.csv,NO2,18.51
黑河,201702.csv,O3,66.1
黑河,201702.csv,PM10,43.17
黑河,201702.csv,PM2.5,27.55
黑河,201702.csv,SO2,20.51
黔东南州,201702.csv,AQI,54.25
黔东南州,201702.csv,CO,1.03
黔东南州,201702.csv,NO2,29.03
黔东南州,201702.csv,O3,29.5
黔东南州,201702.csv,PM10,51.85
黔东南州,201702.csv,PM2.5,38.52
黔东南州,201702.csv,SO2,15.52
黔南州,201702.csv,AQI,48.28
黔南州,201702.csv,CO,0.51
黔南州,201702.csv,NO2,13.92
黔南州,201702.csv,O3,49.84
黔南州,201702.csv,PM10,46.99
黔南州,201702.csv,PM2.5,32.9
黔南州,201702.csv,SO2,15.67
黔西南州,201702.csv,AQI,46.13
黔西南州,201702.csv,CO,1.3
黔西南州,201702.csv,NO2,16.4
黔西南州,201702.csv,O3,47.91
黔西南州,201702.csv,PM10,50.39
黔西南州,201702.csv,PM2.5,23.68
黔西南州,201702.csv,SO2,10.01
齐齐哈尔,201702.csv,AQI,54.21
齐齐哈尔,201702.csv,CO,1.01
齐齐哈尔,201702.csv,NO2,27.17
齐齐哈尔,201702.csv,O3,49.61
齐齐哈尔,201702.csv,PM10,51.55
齐齐哈尔,201702.csv,PM2.5,36.57
齐齐哈尔,201702.csv,SO2,45.5
龙岩,201702.csv,AQI,42.46
龙岩,201702.csv,CO,0.71
龙岩,201702.csv,NO2,25.99
龙岩,201702.csv,O3,55.5
龙岩,201702.csv,PM10,42.88
龙岩,201702.csv,PM2.5,26.51
龙岩,201702.csv,SO2,9.54
七台河,201703.csv,AQI,68.55
七台河,201703.csv,CO,0.85
七台河,201703.csv,NO2,44.47
七台河,201703.csv,O3,67.21
七台河,201703.csv,PM10,78.01
七台河,201703.csv,PM2.5,44.46
七台河,201703.csv,SO2,8.82
三亚,201703.csv,AQI,37.67
三亚,201703.csv,CO,0.58
三亚,201703.csv,NO2,10.91
三亚,201703.csv,O3,63.06
三亚,201703.csv,PM10,37.71
三亚,201703.csv,PM2.5,20.57
三亚,201703.csv,SO2,2.4
三明,201703.csv,AQI,44.27
三明,201703.csv,CO,1.11
三明,201703.csv,NO2,30.89
三明,201703.csv,O3,40.57
三明,201703.csv,PM10,46.21
三明,201703.csv,PM2.5,26.42
三明,201703.csv,SO2,17.31
三门峡,201703.csv,AQI,102.38
三门峡,201703.csv,CO,1.19
三门峡,201703.csv,NO2,51.78
三门峡,201703.csv,O3,52.11
三门峡,201703.csv,PM10,103.96
三门峡,201703.csv,PM2.5,69.19
三门峡,201703.csv,SO2,27.56
上海,201703.csv,AQI,63.84
上海,201703.csv,CO,0.72
上海,201703.csv,NO2,49.76
上海,201703.csv,O3,83.6
上海,201703.csv,PM10,60.66
上海,201703.csv,PM2.5,44.3
上海,201703.csv,SO2,12.44
上饶,201703.csv,AQI,61.76
上饶,201703.csv,CO,0.96
上饶,201703.csv,NO2,42.04
上饶,201703.csv,O3,57.07
上饶,201703.csv,PM10,69.55
上饶,201703.csv,PM2.5,41.57
上饶,201703.csv,SO2,30.53
东莞,201703.csv,AQI,56.96
东莞,201703.csv,CO,1.0
东莞,201703.csv,NO2,52.11
东莞,201703.csv,O3,41.31
东莞,201703.csv,PM10,60.25
东莞,201703.csv,PM2.5,38.21
东莞,201703.csv,SO2,11.03
东营,201703.csv,AQI,98.58
东营,201703.csv,CO,1.16
东营,201703.csv,NO2,41.33
东营,201703.csv,O3,66.81
东营,201703.csv,PM10,120.81
东营,201703.csv,PM2.5,66.71
东营,201703.csv,SO2,56.69
中卫,201703.csv,AQI,73.2
中卫,201703.csv,CO,0.74
中卫,201703.csv,NO2,23.8
中卫,201703.csv,O3,69.51
中卫,201703.csv,PM10,87.51
中卫,201703.csv,PM2.5,40.25
中卫,201703.csv,SO2,35.35
中山,201703.csv,AQI,58.34
中山,201703.csv,CO,0.88
中山,201703.csv,NO2,47.25
中山,201703.csv,O3,40.27
中山,201703.csv,PM10,58.04
中山,201703.csv,PM2.5,38.88
中山,201703.csv,SO2,10.78
临夏州,201703.csv,AQI,67.57
临夏州,201703.csv,CO,1.1
临夏州,201703.csv,NO2,32.88
临夏州,201703.csv,O3,88.24
临夏州,201703.csv,PM10,67.05
临夏州,201703.csv,PM2.5,46.63
临夏州,201703.csv,SO2,36.88
临安,201703.csv,AQI,72.82
临安,201703.csv,CO,0.67
临安,201703.csv,NO2,28.78
临安,201703.csv,O3,36.59
临安,201703.csv,PM10,85.2
临安,201703.csv,PM2.5,46.85
临安,201703.csv,SO2,13.09
临汾,201703.csv,AQI,102.03
临汾,201703.csv,CO,1.74
临汾,201703.csv,NO2,36.1
临汾,201703.csv,O3,60.73
临汾,201703.csv,PM10,120.26
临汾,201703.csv,PM2.5,73.44
临汾,201703.csv,SO2,65.67
临沂,201703.csv,AQI,90.77
临沂,201703.csv,CO,1.04
临沂,201703.csv,NO2,49.58
临沂,201703.csv,O3,66.87
临沂,201703.csv,PM10,110.69
临沂,201703.csv,PM2.5,63.04
临沂,201703.csv,SO2,28.04
临沧,201703.csv,AQI,69.16
临沧,201703.csv,CO,0.96
