city,month,type,value
白银,202202.csv,SO2,32.1
百色,202202.csv,AQI,42.79
百色,202202.csv,CO,0.81
百色,202202.csv,NO2,11.7
百色,202202.csv,O3,35.97
百色,202202.csv,PM10,36.86
百色,202202.csv,PM2.5,29.68
百色,202202.csv,SO2,8.61
益阳,202202.csv,AQI,74.7
益阳,202202.csv,CO,0.99
益阳,202202.csv,NO2,21.09
益阳,202202.csv,O3,51.57
益阳,202202.csv,PM10,65.25
益阳,202202.csv,PM2.5,54.55
益阳,202202.csv,SO2,2.23
盐城,202202.csv,AQI,53.01
盐城,202202.csv,CO,0.54
盐城,202202.csv,NO2,19.36
盐城,202202.csv,O3,75.78
盐城,202202.csv,PM10,51.27
盐城,202202.csv,PM2.5,35.31
盐城,202202.csv,SO2,6.83
盘锦,202202.csv,AQI,58.84
盘锦,202202.csv,CO,0.91
盘锦,202202.csv,NO2,29.47
盘锦,202202.csv,O3,57.76
盘锦,202202.csv,PM10,53.73
盘锦,202202.csv,PM2.5,39.6
盘锦,202202.csv,SO2,12.77
眉山,202202.csv,AQI,67.18
眉山,202202.csv,CO,0.84
眉山,202202.csv,NO2,25.65
眉山,202202.csv,O3,43.0
眉山,202202.csv,PM10,47.22
眉山,202202.csv,PM2.5,48.97
眉山,202202.csv,SO2,8.07
石嘴山,202202.csv,AQI,72.59
石嘴山,202202.csv,CO,1.0
石嘴山,202202.csv,NO2,30.1
石嘴山,202202.csv,O3,52.12
石嘴山,202202.csv,PM10,78.84
石嘴山,202202.csv,PM2.5,42.93
石嘴山,202202.csv,SO2,22.69
石家庄,202202.csv,AQI,67.43
石家庄,202202.csv,CO,0.65
石家庄,202202.csv,NO2,30.25
石家庄,202202.csv,O3,50.19
石家庄,202202.csv,PM10,75.27
石家庄,202202.csv,PM2.5,44.69
石家庄,202202.csv,SO2,9.84
石河子,202202.csv,AQI,213.14
石河子,202202.csv,CO,1.55
石河子,202202.csv,NO2,42.58
石河子,202202.csv,O3,58.35
石河子,202202.csv,PM10,216.55
石河子,202202.csv,PM2.5,172.0
石河子,202202.csv,SO2,13.63
福州,202202.csv,AQI,30.22
福州,202202.csv,CO,0.57
福州,202202.csv,NO2,14.5
福州,202202.csv,O3,62.58
福州,202202.csv,PM10,23.24
福州,202202.csv,PM2.5,17.98
福州,202202.csv,SO2,3.35
秦皇岛,202202.csv,AQI,54.94
秦皇岛,202202.csv,CO,0.66
秦皇岛,202202.csv,NO2,29.21
秦皇岛,202202.csv,O3,56.69
秦皇岛,202202.csv,PM10,57.32
秦皇岛,202202.csv,PM2.5,35.23
秦皇岛,202202.csv,SO2,8.36
章丘,202202.csv,AQI,57.9
章丘,202202.csv,CO,0.84
章丘,202202.csv,NO2,20.08
章丘,202202.csv,O3,78.54
章丘,202202.csv,PM10,58.67
章丘,202202.csv,PM2.5,39.18
章丘,202202.csv,SO2,14.08
红河州,202202.csv,AQI,39.9
红河州,202202.csv,CO,0.57
红河州,202202.csv,NO2,6.79
红河州,202202.csv,O3,61.69
红河州,202202.csv,PM10,28.92
红河州,202202.csv,PM2.5,27.64
红河州,202202.csv,SO2,9.68
绍兴,202202.csv,AQI,59.8
绍兴,202202.csv,CO,0.69
绍兴,202202.csv,NO2,27.21
绍兴,202202.csv,O3,58.25
绍兴,202202.csv,PM10,58.6
绍兴,202202.csv,PM2.5,42.08
绍兴,202202.csv,SO2,5.64
绥化,202202.csv,AQI,92.55
绥化,202202.csv,CO,0.71
绥化,202202.csv,NO2,17.75
绥化,202202.csv,O3,69.6
绥化,202202.csv,PM10,79.96
绥化,202202.csv,PM2.5,68.54
绥化,202202.csv,SO2,9.06
绵阳,202202.csv,AQI,55.41
绵阳,202202.csv,CO,0.69
绵阳,202202.csv,NO2,24.09
绵阳,202202.csv,O3,40.22
绵阳,202202.csv,PM10,51.3
绵阳,202202.csv,PM2.5,39.32
绵阳,202202.csv,SO2,5.99
聊城,202202.csv,AQI,69.63
聊城,202202.csv,CO,0.77
聊城,202202.csv,NO2,26.85
聊城,202202.csv,O3,62.26
聊城,202202.csv,PM10,77.34
聊城,202202.csv,PM2.5,45.46
聊城,202202.csv,SO2,12.12
肇庆,202202.csv,AQI,24.06
肇庆,202202.csv,CO,0.76
肇庆,202202.csv,NO2,20.68
肇庆,202202.csv,O3,41.4
肇庆,202202.csv,PM10,20.03
肇庆,202202.csv,PM2.5,14.35
肇庆,202202.csv,SO2,7.4
胶南,202202.csv,AQI,60.35
胶南,202202.csv,CO,0.91
胶南,202202.csv,NO2,31.48
胶南,202202.csv,O3,72.07
胶南,202202.csv,PM10,55.88
胶南,202202.csv,PM2.5,41.72
胶南,202202.csv,SO2,10.66
自贡,202202.csv,AQI,64.28
自贡,202202.csv,CO,0.66
自贡,202202.csv,NO2,20.74
自贡,202202.csv,O3,46.71
自贡,202202.csv,PM10,60.92
自贡,202202.csv,PM2.5,46.32
自贡,202202.csv,SO2,7.23
舟山,202202.csv,AQI,34.23
舟山,202202.csv,CO,0.43
舟山,202202.csv,NO2,11.9
舟山,202202.csv,O3,87.32
舟山,202202.csv,PM10,27.83
舟山,202202.csv,PM2.5,17.1
舟山,202202.csv,SO2,4.42
芜湖,202202.csv,AQI,68.43
芜湖,202202.csv,CO,0.7
芜湖,202202.csv,NO2,33.05
芜湖,202202.csv,O3,55.45
芜湖,202202.csv,PM10,68.96
芜湖,202202.csv,PM2.5,48.61
芜湖,202202.csv,SO2,8.09
苏州,202202.csv,AQI,53.08
苏州,202202.csv,CO,0.66
苏州,202202.csv,NO2,23.19
苏州,202202.csv,O3,66.68
苏州,202202.csv,PM10,48.75
苏州,202202.csv,PM2.5,36.99
苏州,202202.csv,SO2,5.42
茂名,202202.csv,AQI,29.19
茂名,202202.csv,CO,0.75
茂名,202202.csv,NO2,9.92
茂名,202202.csv,O3,51.28
茂名,202202.csv,PM10,27.6
茂名,202202.csv,PM2.5,16.92
茂名,202202.csv,SO2,10.83
荆州,202202.csv,AQI,74.71
荆州,202202.csv,CO,0.82
荆州,202202.csv,NO2,26.22
荆州,202202.csv,O3,57.88
荆州,202202.csv,PM10,71.23
荆州,202202.csv,PM2.5,54.43
荆州,202202.csv,SO2,10.02
荆门,202202.csv,AQI,90.94
荆门,202202.csv,CO,0.75
荆门,202202.csv,NO2,20.86
荆门,202202.csv,O3,64.03
荆门,202202.csv,PM10,91.99
荆门,202202.csv,PM2.5,66.73
荆门,202202.csv,SO2,7.85
莆田,202202.csv,AQI,31.58
莆田,202202.csv,CO,0.53
莆田,202202.csv,NO2,11.94
莆田,202202.csv,O3,68.44
莆田,202202.csv,PM10,21.43
莆田,202202.csv,PM2.5,18.15
莆田,202202.csv,SO2,4.95
菏泽,202202.csv,AQI,80.85
菏泽,202202.csv,CO,0.65
菏泽,202202.csv,NO2,26.53
菏泽,202202.csv,O3,67.15
菏泽,202202.csv,PM10,88.83
菏泽,202202.csv,PM2.5,56.32
菏泽,202202.csv,SO2,8.76
萍乡,202202.csv,AQI,53.99
萍乡,202202.csv,CO,1.02
萍乡,202202.csv,NO2,21.97
萍乡,202202.csv,O3,41.41
萍乡,202202.csv,PM10,51.4
萍乡,202202.csv,PM2.5,38.39
萍乡,202202.csv,SO2,7.16
营口,202202.csv,AQI,59.44
营口,202202.csv,CO,0.84
营口,202202.csv,NO2,27.48
营口,202202.csv,O3,57.0
营口,202202.csv,PM10,62.26
营口,202202.csv,PM2.5,38.42
营口,202202.csv,SO2,14.05
葫芦岛,202202.csv,AQI,59.84
葫芦岛,202202.csv,CO,0.8
葫芦岛,202202.csv,NO2,28.63
葫芦岛,202202.csv,O3,56.76
葫芦岛,202202.csv,PM10,56.48
葫芦岛,202202.csv,PM2.5,40.2
葫芦岛,202202.csv,SO2,21.04
蚌埠,202202.csv,AQI,68.68
蚌埠,202202.csv,CO,0.48
蚌埠,202202.csv,NO2,26.32
蚌埠,202202.csv,O3,66.63
蚌埠,202202.csv,PM10,72.5
蚌埠,202202.csv,PM2.5,47.7
蚌埠,202202.csv,SO2,8.35
衡水,202202.csv,AQI,71.74
衡水,202202.csv,CO,0.57
衡水,202202.csv,NO2,24.37
衡水,202202.csv,O3,58.72
衡水,202202.csv,PM10,70.12
衡水,202202.csv,PM2.5,49.62
衡水,202202.csv,SO2,10.96
衡阳,202202.csv,AQI,56.18
衡阳,202202.csv,CO,0.8
衡阳,202202.csv,NO2,19.24
衡阳,202202.csv,O3,38.79
衡阳,202202.csv,PM10,49.76
衡阳,202202.csv,PM2.5,40.6
衡阳,202202.csv,SO2,8.82
衢州,202202.csv,AQI,35.66
衢州,202202.csv,CO,0.54
衢州,202202.csv,NO2,19.45
衢州,202202.csv,O3,54.18
衢州,202202.csv,PM10,35.06
衢州,202202.csv,PM2.5,19.73
衢州,202202.csv,SO2,5.29
襄阳,202202.csv,AQI,96.82
襄阳,202202.csv,CO,0.89
襄阳,202202.csv,NO2,25.14
襄阳,202202.csv,O3,53.45
襄阳,202202.csv,PM10,100.3
襄阳,202202.csv,PM2.5,71.69
襄阳,202202.csv,SO2,13.93
西双版纳州,202202.csv,AQI,34.84
西双版纳州,202202.csv,CO,0.51
西双版纳州,202202.csv,NO2,12.67
西双版纳州,202202.csv,O3,51.9
西双版纳州,202202.csv,PM10,33.71
西双版纳州,202202.csv,PM2.5,19.91
西双版纳州,202202.csv,SO2,9.51
西咸新区,202202.csv,AQI,107.07
西咸新区,202202.csv,CO,0.86
西咸新区,202202.csv,NO2,39.42
西咸新区,202202.csv,O3,44.46
西咸新区,202202.csv,PM10,103.02
西咸新区,202202.csv,PM2.5,76.95
西咸新区,202202.csv,SO2,9.2
西宁,202202.csv,AQI,61.44
西宁,202202.csv,CO,0.97
西宁,202202.csv,NO2,30.05
西宁,202202.csv,O3,63.5
西宁,202202.csv,PM10,62.83
西宁,202202.csv,PM2.5,38.58
西宁,202202.csv,SO2,19.71
西安,202202.csv,AQI,109.83
西安,202202.csv,CO,0.92
西安,202202.csv,NO2,40.06
西安,202202.csv,O3,42.63
西安,202202.csv,PM10,109.68
西安,202202.csv,PM2.5,79.74
西安,202202.csv,SO2,9.29
许昌,202202.csv,AQI,85.13
许昌,202202.csv,CO,0.68
许昌,202202.csv,NO2,23.36
许昌,202202.csv,O3,62.65
许昌,202202.csv,PM10,92.45
许昌,202202.csv,PM2.5,60.75
许昌,202202.csv,SO2,6.61
贵港,202202.csv,AQI,38.21
贵港,202202.csv,CO,0.86
贵港,202202.csv,NO2,12.82
贵港,202202.csv,O3,46.26
贵港,202202.csv,PM10,34.48
贵港,202202.csv,PM2.5,25.81
贵港,202202.csv,SO2,4.33
贵阳,202202.csv,AQI,34.76
贵阳,202202.csv,CO,0.53
贵阳,202202.csv,NO2,14.36
贵阳,202202.csv,O3,49.07
贵阳,202202.csv,PM10,33.21
贵阳,202202.csv,PM2.5,23.36
贵阳,202202.csv,SO2,9.64
贺州,202202.csv,AQI,30.25
贺州,202202.csv,CO,0.74
贺州,202202.csv,NO2,12.94
贺州,202202.csv,O3,45.27
贺州,202202.csv,PM10,26.76
贺州,202202.csv,PM2.5,20.22
贺州,202202.csv,SO2,7.5
资阳,202202.csv,AQI,61.76
资阳,202202.csv,CO,0.76
资阳,202202.csv,NO2,18.91
资阳,202202.csv,O3,52.9
资阳,202202.csv,PM10,60.76
资阳,202202.csv,PM2.5,43.81
资阳,202202.csv,SO2,5.77
赣州,202202.csv,AQI,26.7
赣州,202202.csv,CO,0.79
赣州,202202.csv,NO2,13.12
赣州,202202.csv,O3,44.9
赣州,202202.csv,PM10,25.56
赣州,202202.csv,PM2.5,15.98
赣州,202202.csv,SO2,7.31
赣江新区,202202.csv,AQI,61.12
赣江新区,202202.csv,CO,0.53
赣江新区,202202.csv,NO2,19.18
赣江新区,202202.csv,O3,63.72
赣江新区,202202.csv,PM10,58.62
赣江新区,202202.csv,PM2.5,42.82
赣江新区,202202.csv,SO2,8.47
赤峰,202202.csv,AQI,33.2
赤峰,202202.csv,CO,0.93
赤峰,202202.csv,NO2,18.61
赤峰,202202.csv,O3,61.96
赤峰,202202.csv,PM10,30.02
赤峰,202202.csv,PM2.5,18.5
赤峰,202202.csv,SO2,13.6
辽源,202202.csv,AQI,66.31
辽源,202202.csv,CO,0.79
辽源,202202.csv,NO2,19.83
辽源,202202.csv,O3,55.8
辽源,202202.csv,PM10,62.25
辽源,202202.csv,PM2.5,48.24
辽源,202202.csv,SO2,12.78
辽阳,202202.csv,AQI,64.76
辽阳,202202.csv,CO,0.98
辽阳,202202.csv,NO2,27.95
辽阳,202202.csv,O3,50.83
辽阳,202202.csv,PM10,65.48
辽阳,202202.csv,PM2.5,43.25
辽阳,202202.csv,SO2,16.01
达州,202202.csv,AQI,54.48
达州,202202.csv,CO,0.79
达州,202202.csv,NO2,32.61
达州,202202.csv,O3,26.28
达州,202202.csv,PM10,52.87
达州,202202.csv,PM2.5,38.48
达州,202202.csv,SO2,7.07
运城,202202.csv,AQI,91.78
运城,202202.csv,CO,0.94
运城,202202.csv,NO2,24.24
运城,202202.csv,O3,63.92
运城,202202.csv,PM10,92.9
运城,202202.csv,PM2.5,65.45
运城,202202.csv,SO2,11.61
连云港,202202.csv,AQI,62.93
连云港,202202.csv,CO,0.62
连云港,202202.csv,NO2,23.64
连云港,202202.csv,O3,66.73
连云港,202202.csv,PM10,63.61
连云港,202202.csv,PM2.5,42.18
连云港,202202.csv,SO2,8.87
迪庆州,202202.csv,AQI,28.85
迪庆州,202202.csv,CO,0.59
迪庆州,202202.csv,NO2,6.39
迪庆州,202202.csv,O3,89.89
迪庆州,202202.csv,PM10,17.63
迪庆州,202202.csv,PM2.5,10.49
迪庆州,202202.csv,SO2,7.14
通化,202202.csv,AQI,58.82
通化,202202.csv,CO,0.83
通化,202202.csv,NO2,24.2
通化,202202.csv,O3,49.67
通化,202202.csv,PM10,61.73
通化,202202.csv,PM2.5,42.04
通化,202202.csv,SO2,23.48
通辽,202202.csv,AQI,53.37
通辽,202202.csv,CO,0.35
通辽,202202.csv,NO2,19.6
通辽,202202.csv,O3,68.46
通辽,202202.csv,PM10,48.36
通辽,202202.csv,PM2.5,35.62
通辽,202202.csv,SO2,10.28
遂宁,202202.csv,AQI,53.88
遂宁,202202.csv,CO,0.65
遂宁,202202.csv,NO2,18.47
遂宁,202202.csv,O3,40.92
遂宁,202202.csv,PM10,55.2
遂宁,202202.csv,PM2.5,37.12
遂宁,202202.csv,SO2,7.68
遵义,202202.csv,AQI,39.09
遵义,202202.csv,CO,0.55
遵义,202202.csv,NO2,13.11
遵义,202202.csv,O3,58.28
遵义,202202.csv,PM10,35.85
遵义,202202.csv,PM2.5,27.29
遵义,202202.csv,SO2,13.46
邢台,202202.csv,AQI,76.75
邢台,202202.csv,CO,0.74
邢台,202202.csv,NO2,32.59
邢台,202202.csv,O3,50.95
邢台,202202.csv,PM10,85.57
邢台,202202.csv,PM2.5,52.25
邢台,202202.csv,SO2,7.91
那曲地区,202202.csv,AQI,34.51
那曲地区,202202.csv,CO,0.87
那曲地区,202202.csv,NO2,14.21
那曲地区,202202.csv,O3,69.65
那曲地区,202202.csv,PM10,29.18
那曲地区,202202.csv,PM2.5,17.35
那曲地区,202202.csv,SO2,10.5
邯郸,202202.csv,AQI,82.36
邯郸,202202.csv,CO,0.8
邯郸,202202.csv,NO2,25.42
邯郸,202202.csv,O3,55.32
邯郸,202202.csv,PM10,88.17
邯郸,202202.csv,PM2.5,57.66
邯郸,202202.csv,SO2,9.23
邵阳,202202.csv,AQI,49.88
邵阳,202202.csv,CO,0.71
邵阳,202202.csv,NO2,14.47
邵阳,202202.csv,O3,48.15
邵阳,202202.csv,PM10,42.46
邵阳,202202.csv,PM2.5,35.31
邵阳,202202.csv,SO2,8.93
郑州,202202.csv,AQI,83.47
郑州,202202.csv,CO,0.7
郑州,202202.csv,NO2,29.0
郑州,202202.csv,O3,60.57
郑州,202202.csv,PM10,94.38
郑州,202202.csv,PM2.5,57.91
郑州,202202.csv,SO2,7.74
郴州,202202.csv,AQI,34.91
郴州,202202.csv,CO,0.66
郴州,202202.csv,NO2,14.18
郴州,202202.csv,O3,38.35
郴州,202202.csv,PM10,31.21
郴州,202202.csv,PM2.5,23.9
郴州,202202.csv,SO2,4.5
鄂尔多斯,202202.csv,AQI,45.3
鄂尔多斯,202202.csv,CO,0.59
鄂尔多斯,202202.csv,NO2,21.95
鄂尔多斯,202202.csv,O3,64.56
鄂尔多斯,202202.csv,PM10,47.23
鄂尔多斯,202202.csv,PM2.5,21.9
鄂尔多斯,202202.csv,SO2,11.68
鄂州,202202.csv,AQI,73.01
鄂州,202202.csv,CO,0.8
鄂州,202202.csv,NO2,29.81
鄂州,202202.csv,O3,47.2
鄂州,202202.csv,PM10,64.9
鄂州,202202.csv,PM2.5,53.39
鄂州,202202.csv,SO2,8.87
酒泉,202202.csv,AQI,57.62
酒泉,202202.csv,CO,0.6
酒泉,202202.csv,NO2,17.95
酒泉,202202.csv,O3,72.03
酒泉,202202.csv,PM10,65.05
酒泉,202202.csv,PM2.5,27.63
酒泉,202202.csv,SO2,8.24
重庆,202202.csv,AQI,47.24
重庆,202202.csv,CO,0.73
重庆,202202.csv,NO2,26.8
重庆,202202.csv,O3,39.43
重庆,202202.csv,PM10,47.97
重庆,202202.csv,PM2.5,32.18
重庆,202202.csv,SO2,9.52
金华,202202.csv,AQI,39.26
金华,202202.csv,CO,0.59
金华,202202.csv,NO2,25.48
金华,202202.csv,O3,48.32
金华,202202.csv,PM10,35.73
金华,202202.csv,PM2.5,26.01
金华,202202.csv,SO2,5.71
金昌,202202.csv,AQI,50.78
金昌,202202.csv,CO,0.72
金昌,202202.csv,NO2,13.02
金昌,202202.csv,O3,64.83
金昌,202202.csv,PM10,55.42
金昌,202202.csv,PM2.5,23.59
金昌,202202.csv,SO2,13.64
钦州,202202.csv,AQI,40.85
钦州,202202.csv,CO,0.91
钦州,202202.csv,NO2,13.85
钦州,202202.csv,O3,46.13
钦州,202202.csv,PM10,36.42
钦州,202202.csv,PM2.5,28.34
钦州,202202.csv,SO2,7.28
铁岭,202202.csv,AQI,66.39
铁岭,202202.csv,CO,0.73
铁岭,202202.csv,NO2,28.7
铁岭,202202.csv,O3,53.87
铁岭,202202.csv,PM10,69.26
铁岭,202202.csv,PM2.5,42.95
铁岭,202202.csv,SO2,11.16
铜仁地区,202202.csv,AQI,41.66
铜仁地区,202202.csv,CO,0.65
铜仁地区,202202.csv,NO2,12.62
铜仁地区,202202.csv,O3,47.53
铜仁地区,202202.csv,PM10,39.71
铜仁地区,202202.csv,PM2.5,26.46
铜仁地区,202202.csv,SO2,1.87
铜川,202202.csv,AQI,82.77
铜川,202202.csv,CO,0.74
铜川,202202.csv,NO2,25.36
铜川,202202.csv,O3,62.14
铜川,202202.csv,PM10,78.88
铜川,202202.csv,PM2.5,57.54
铜川,202202.csv,SO2,10.07
铜陵,202202.csv,AQI,63.84
铜陵,202202.csv,CO,0.71
铜陵,202202.csv,NO2,32.08
铜陵,202202.csv,O3,53.68
铜陵,202202.csv,PM10,65.06
铜陵,202202.csv,PM2.5,45.84
铜陵,202202.csv,SO2,9.52
银川,202202.csv,AQI,60.61
银川,202202.csv,CO,0.82
银川,202202.csv,NO2,31.01
银川,202202.csv,O3,51.97
银川,202202.csv,PM10,65.94
银川,202202.csv,PM2.5,35.29
银川,202202.csv,SO2,14.54
锡林郭勒盟,202202.csv,AQI,23.31
锡林郭勒盟,202202.csv,CO,0.4
锡林郭勒盟,202202.csv,NO2,7.65
锡林郭勒盟,202202.csv,O3,70.5
锡林郭勒盟,202202.csv,PM10,14.57
锡林郭勒盟,202202.csv,PM2.5,7.86
锡林郭勒盟,202202.csv,SO2,7.12
锦州,202202.csv,AQI,66.94
锦州,202202.csv,CO,0.94
锦州,202202.csv,NO2,28.4
锦州,202202.csv,O3,52.55
锦州,202202.csv,PM10,62.71
锦州,202202.csv,PM2.5,45.2
锦州,202202.csv,SO2,19.55
镇江,202202.csv,AQI,63.81
镇江,202202.csv,CO,0.57
镇江,202202.csv,NO2,29.97
镇江,202202.csv,O3,65.7
镇江,202202.csv,PM10,61.8
镇江,202202.csv,PM2.5,45.51
镇江,202202.csv,SO2,6.39
长春,202202.csv,AQI,67.91
长春,202202.csv,CO,0.68
长春,202202.csv,NO2,29.59
长春,202202.csv,O3,50.01
长春,202202.csv,PM10,64.44
长春,202202.csv,PM2.5,47.94
长春,202202.csv,SO2,13.45
长沙,202202.csv,AQI,65.02
长沙,202202.csv,CO,0.83
长沙,202202.csv,NO2,26.91
长沙,202202.csv,O3,42.16
长沙,202202.csv,PM10,52.35
长沙,202202.csv,PM2.5,47.24
长沙,202202.csv,SO2,5.55
长治,202202.csv,AQI,70.68
长治,202202.csv,CO,1.04
长治,202202.csv,NO2,29.16
长治,202202.csv,O3,60.47
长治,202202.csv,PM10,67.86
长治,202202.csv,PM2.5,48.42
长治,202202.csv,SO2,14.08
阜新,202202.csv,AQI,55.17
阜新,202202.csv,CO,0.59
阜新,202202.csv,NO2,18.9
阜新,202202.csv,O3,62.34
阜新,202202.csv,PM10,55.26
阜新,202202.csv,PM2.5,33.39
阜新,202202.csv,SO2,16.99
阜阳,202202.csv,AQI,81.89
阜阳,202202.csv,CO,0.56
阜阳,202202.csv,NO2,21.71
阜阳,202202.csv,O3,64.86
阜阳,202202.csv,PM10,83.97
阜阳,202202.csv,PM2.5,59.57
阜阳,202202.csv,SO2,6.54
防城港,202202.csv,AQI,34.05
防城港,202202.csv,CO,0.72
防城港,202202.csv,NO2,12.35
防城港,202202.csv,O3,44.26
防城港,202202.csv,PM10,28.08
防城港,202202.csv,PM2.5,22.51
防城港,202202.csv,SO2,7.14
阳江,202202.csv,AQI,33.2
阳江,202202.csv,CO,0.6
阳江,202202.csv,NO2,16.25
阳江,202202.csv,O3,53.07
阳江,202202.csv,PM10,29.33
阳江,202202.csv,PM2.5,21.35
阳江,202202.csv,SO2,6.23
阳泉,202202.csv,AQI,63.24
阳泉,202202.csv,CO,0.82
阳泉,202202.csv,NO2,38.56
阳泉,202202.csv,O3,48.9
阳泉,202202.csv,PM10,66.22
阳泉,202202.csv,PM2.5,41.45
阳泉,202202.csv,SO2,17.36
阿克苏地区,202202.csv,AQI,163.71
阿克苏地区,202202.csv,CO,1.23
阿克苏地区,202202.csv,NO2,30.74
阿克苏地区,202202.csv,O3,54.41
阿克苏地区,202202.csv,PM10,228.92
阿克苏地区,202202.csv,PM2.5,65.82
阿克苏地区,202202.csv,SO2,8.64
阿勒泰地区,202202.csv,AQI,33.48
阿勒泰地区,202202.csv,CO,0.37
阿勒泰地区,202202.csv,NO2,15.86
阿勒泰地区,202202.csv,O3,82.24
阿勒泰地区,202202.csv,PM10,22.24
阿勒泰地区,202202.csv,PM2.5,11.58
阿勒泰地区,202202.csv,SO2,4.14
阿坝藏族羌族自治州,202202.csv,AQI,27.63
阿坝藏族羌族自治州,202202.csv,CO,0.7
阿坝藏族羌族自治州,202202.csv,NO2,9.6
阿坝藏族羌族自治州,202202.csv,O3,79.95
阿坝藏族羌族自治州,202202.csv,PM10,17.49
阿坝藏族羌族自治州,202202.csv,PM2.5,11.33
阿坝藏族羌族自治州,202202.csv,SO2,14.54
阿拉善盟,202202.csv,AQI,40.26
阿拉善盟,202202.csv,CO,0.34
阿拉善盟,202202.csv,NO2,9.57
阿拉善盟,202202.csv,O3,89.28
阿拉善盟,202202.csv,PM10,37.61
阿拉善盟,202202.csv,PM2.5,22.57
阿拉善盟,202202.csv,SO2,5.97
阿里地区,202202.csv,AQI,27.92
阿里地区,202202.csv,CO,0.43
阿里地区,202202.csv,NO2,7.06
阿里地区,202202.csv,O3,88.16
阿里地区,202202.csv,PM10,11.91
阿里地区,202202.csv,PM2.5,5.39
阿里地区,202202.csv,SO2,10.12
陇南,202202.csv,AQI,46.94
陇南,202202.csv,CO,0.58
陇南,202202.csv,NO2,13.85
陇南,202202.csv,O3,65.25
陇南,202202.csv,PM10,48.82
陇南,202202.csv,PM2.5,24.86
陇南,202202.csv,SO2,12.96
随州,202202.csv,AQI,68.33
随州,202202.csv,CO,0.73
随州,202202.csv,NO2,20.28
随州,202202.csv,O3,61.37
随州,202202.csv,PM10,66.9
随州,202202.csv,PM2.5,49.62
随州,202202.csv,SO2,8.63
雄安新区,202202.csv,AQI,65.32
雄安新区,202202.csv,CO,0.61
雄安新区,202202.csv,NO2,34.56
雄安新区,202202.csv,O3,52.5
雄安新区,202202.csv,PM10,74.45
雄安新区,202202.csv,PM2.5,41.0
雄安新区,202202.csv,SO2,9.9
雅安,202202.csv,AQI,45.43
雅安,202202.csv,CO,0.68
雅安,202202.csv,NO2,15.94
雅安,202202.csv,O3,46.21
雅安,202202.csv,PM10,37.67
雅安,202202.csv,PM2.5,32.09
雅安,202202.csv,SO2,5.79
青岛,202202.csv,AQI,55.72
青岛,202202.csv,CO,0.75
青岛,202202.csv,NO2,30.82
青岛,202202.csv,O3,66.35
青岛,202202.csv,PM10,56.08
青岛,202202.csv,PM2.5,36.52
青岛,202202.csv,SO2,8.9
鞍山,202202.csv,AQI,60.5
鞍山,202202.csv,CO,1.14
鞍山,202202.csv,NO2,30.18
鞍山,202202.csv,O3,57.08
鞍山,202202.csv,PM10,65.27
鞍山,202202.csv,PM2.5,38.94
鞍山,202202.csv,SO2,16.4
韶关,202202.csv,AQI,22.27
韶关,202202.csv,CO,0.65
韶关,202202.csv,NO2,9.48
韶关,202202.csv,O3,41.76
韶关,202202.csv,PM10,19.12
韶关,202202.csv,PM2.5,14.07
韶关,202202.csv,SO2,6.92
马鞍山,202202.csv,AQI,66.34
马鞍山,202202.csv,CO,0.82
马鞍山,202202.csv,NO2,34.77
马鞍山,202202.csv,O3,57.86
马鞍山,202202.csv,PM10,58.76
马鞍山,202202.csv,PM2.5,47.23
马鞍山,202202.csv,SO2,8.95
驻马店,202202.csv,AQI,77.55
驻马店,202202.csv,CO,0.57
驻马店,202202.csv,NO2,20.33
驻马店,202202.csv,O3,67.41
驻马店,202202.csv,PM10,82.28
驻马店,202202.csv,PM2.5,55.74
驻马店,202202.csv,SO2,9.61
鸡西,202202.csv,AQI,55.3
鸡西,202202.csv,CO,0.43
鸡西,202202.csv,NO2,27.35
鸡西,202202.csv,O3,64.27
鸡西,202202.csv,PM10,51.43
鸡西,202202.csv,PM2.5,38.79
鸡西,202202.csv,SO2,14.82
鹤壁,202202.csv,AQI,82.88
鹤壁,202202.csv,CO,0.75
鹤壁,202202.csv,NO2,31.84
鹤壁,202202.csv,O3,53.42
鹤壁,202202.csv,PM10,90.69
鹤壁,202202.csv,PM2.5,58.02
鹤壁,202202.csv,SO2,9.34
鹤岗,202202.csv,AQI,38.86
鹤岗,202202.csv,CO,0.5
鹤岗,202202.csv,NO2,12.85
鹤岗,202202.csv,O3,77.7
鹤岗,202202.csv,PM10,37.73
鹤岗,202202.csv,PM2.5,23.94
鹤岗,202202.csv,SO2,12.57
鹰潭,202202.csv,AQI,40.36
鹰潭,202202.csv,CO,0.58
鹰潭,202202.csv,NO2,15.18
鹰潭,202202.csv,O3,49.37
鹰潭,202202.csv,PM10,29.93
鹰潭,202202.csv,PM2.5,27.6
鹰潭,202202.csv,SO2,8.4
黄冈,202202.csv,AQI,72.43
黄冈,202202.csv,CO,0.77
黄冈,202202.csv,NO2,24.21
黄冈,202202.csv,O3,55.0
黄冈,202202.csv,PM10,69.88
黄冈,202202.csv,PM2.5,52.65
黄冈,202202.csv,SO2,8.95
黄南藏族自治州,202202.csv,AQI,52.6
黄南藏族自治州,202202.csv,CO,0.74
黄南藏族自治州,202202.csv,NO2,11.27
黄南藏族自治州,202202.csv,O3,44.44
黄南藏族自治州,202202.csv,PM10,53.31
黄南藏族自治州,202202.csv,PM2.5,31.04
