province,year_month,AQI,CO,NO2,O3,PM10,PM2.5,SO2,population,gdp,region,climate_type,is_coastal
Xinjiang,2014-10,92.96999999999998,1.51,49.03,35.593333333333334,138.67666666666665,48.87,13.62,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-11,75.23666666666666,1.47,37.5,27.80666666666667,98.94333333333333,42.00666666666667,12.280000000000001,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2014-12,123.75666666666666,2.1533333333333333,50.74666666666667,26.096666666666664,149.08,89.19666666666667,22.290000000000003,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-01,113.58,2.059411764705882,41.15294117647059,37.995294117647056,140.44647058823531,74.2129411764706,35.955882352941174,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-02,128.45470588235295,1.971176470588235,33.764117647058825,46.14705882352941,173.0135294117647,70.55176470588235,55.84235294117647,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-03,151.37470588235294,1.4447058823529413,25.931176470588234,58.33470588235294,225.36588235294118,66.0729411764706,26.636470588235294,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-04,131.6864705882353,0.9370588235294117,23.080000000000002,63.03058823529412,224.3770588235294,65.81411764705882,17.13235294117647,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-05,92.50941176470589,0.7682352941176471,18.757058823529412,67.09764705882354,146.80176470588236,46.57470588235294,15.37235294117647,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-06,80.64588235294117,0.6935294117647058,18.162941176470586,75.36705882352942,122.66235294117648,35.48,11.787647058823529,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-07,96.08058823529412,0.7523529411764706,21.464117647058824,78.75235294117647,139.14647058823527,45.37117647058823,14.18470588235294,4075794.0,3893.2,Northwest China,Temperate Continental,No
Xinjiang,2015-08,98.16764705882353,0.8929411764705882,21.626470588235293,67.12294117647059,145.17705882352942,45.54588235294118,12.568823529411764,4075794.0,3893.2,Northwest China,Temperate Continental,No
