city,date,type,value,province,is_coastal,population,gdp,climate_type,region
杭州,201405,SO2,17.73,,,,,,
枣庄,201405,AQI,125.59,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,CO,0.83,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,NO2,41.44,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,O3,124.98,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,PM10,194.92,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,PM2.5,79.95,山东省,否,3855601.0,2039.0,温带季风气候,华东
枣庄,201405,SO2,70.16,山东省,否,3855601.0,2039.0,温带季风气候,华东
柳州,201405,AQI,76.41,,,,,,
柳州,201405,CO,1.04,,,,,,
柳州,201405,NO2,25.8,,,,,,
柳州,201405,O3,75.53,,,,,,
柳州,201405,PM10,80.86,,,,,,
柳州,201405,PM2.5,54.02,,,,,,
柳州,201405,SO2,28.9,,,,,,
株洲,201405,AQI,105.0,,,,,,
株洲,201405,CO,1.08,,,,,,
株洲,201405,NO2,32.63,,,,,,
株洲,201405,O3,47.81,,,,,,
株洲,201405,PM10,127.02,,,,,,
株洲,201405,PM2.5,75.19,,,,,,
株洲,201405,SO2,40.86,,,,,,
桂林,201405,AQI,83.38,,,,,,
桂林,201405,CO,1.3,,,,,,
桂林,201405,NO2,28.71,,,,,,
桂林,201405,O3,46.74,,,,,,
桂林,201405,PM10,91.7,,,,,,
桂林,201405,PM2.5,59.71,,,,,,
桂林,201405,SO2,16.35,,,,,,
梅州,201405,AQI,41.28,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,AQI,41.28,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,CO,0.97,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,CO,0.97,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,NO2,17.99,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,NO2,17.99,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,O3,42.12,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,O3,42.12,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,PM10,42.27,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,PM10,42.27,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,PM2.5,19.87,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,PM2.5,19.87,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,SO2,16.7,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
梅州,201405,SO2,16.7,广东省,否,4087995.0,1312.0,亚热带季风气候,华南
武汉,201405,AQI,128.26,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,CO,1.1,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,NO2,61.49,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,O3,61.75,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,PM10,158.58,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,PM2.5,89.01,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
武汉,201405,SO2,29.88,湖北省,否,12528478.0,18866.4,亚热带季风气候,华中
汕头,201405,AQI,47.49,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,CO,0.87,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,NO2,19.17,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,O3,48.18,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,PM10,53.53,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,PM2.5,26.4,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕头,201405,SO2,12.3,广东省,是,5502031.0,3017.4,亚热带季风气候,华南
汕尾,201405,AQI,29.49,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,CO,0.81,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,NO2,11.95,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,O3,48.46,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,PM10,28.26,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,PM2.5,13.16,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
汕尾,201405,SO2,7.21,广东省,是,1832289.0,1322.0,亚热带季风气候,华南
江门,201405,AQI,40.37,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,CO,0.84,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,NO2,13.37,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,O3,23.15,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,PM10,43.76,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,PM2.5,20.1,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江门,201405,SO2,16.76,广东省,是,4602363.0,3773.4,亚热带季风气候,华南
江阴,201405,AQI,125.08,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,CO,1.25,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,NO2,64.98,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,O3,96.44,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,PM10,157.69,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,PM2.5,88.56,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
江阴,201405,SO2,60.32,江苏省,否,1636000.0,2200.0,亚热带季风气候,华东
沈阳,201405,AQI,80.59,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,CO,0.92,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,NO2,48.59,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,O3,78.22,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,PM10,96.44,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,PM2.5,47.82,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沈阳,201405,SO2,27.7,辽宁省,否,9109000.0,7695.8,温带季风气候,东北
沧州,201405,AQI,129.29,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,CO,0.94,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,NO2,29.55,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,O3,109.66,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,PM10,154.33,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,PM2.5,81.54,河北省,是,7332760.0,4388.2,温带季风气候,华北
沧州,201405,SO2,39.39,河北省,是,7332760.0,4388.2,温带季风气候,华北
河源,201405,AQI,42.67,,,,,,
河源,201405,CO,0.93,,,,,,
河源,201405,NO2,27.1,,,,,,
河源,201405,O3,46.66,,,,,,
河源,201405,PM10,40.61,,,,,,
河源,201405,PM2.5,27.48,,,,,,
河源,201405,SO2,12.29,,,,,,
泉州,201405,AQI,67.16,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,CO,1.03,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,NO2,25.38,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,O3,35.0,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,PM10,82.39,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,PM2.5,39.91,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泉州,201405,SO2,6.21,福建省,是,8664185.0,12103.0,亚热带季风气候,华东
泰安,201405,AQI,98.04,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,CO,1.16,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,NO2,46.24,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,O3,72.61,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,PM10,121.63,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,PM2.5,68.63,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰安,201405,SO2,43.92,山东省,否,5407181.0,3198.1,温带季风气候,华东
泰州,201405,AQI,134.27,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,CO,1.52,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,NO2,29.87,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,O3,70.4,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,PM10,176.13,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,PM2.5,95.83,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泰州,201405,SO2,39.44,江苏省,否,4654225.0,6401.8,亚热带季风气候,华东
泸州,201405,AQI,95.1,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,CO,0.87,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,NO2,32.21,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,O3,60.39,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,PM10,110.44,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,PM2.5,67.61,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
泸州,201405,SO2,22.83,四川省,否,4255064.0,2601.5,亚热带季风气候,西南
洛阳,201405,AQI,92.44,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,CO,1.77,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,NO2,48.2,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,O3,91.52,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,PM10,124.95,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,PM2.5,51.9,河南省,否,6219766.0,5675.2,温带季风气候,华中
洛阳,201405,SO2,39.85,河南省,否,6219766.0,5675.2,温带季风气候,华中
济南,201405,AQI,121.67,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,CO,1.01,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,NO2,45.09,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,O3,121.83,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,PM10,186.3,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,PM2.5,73.55,山东省,否,9204448.0,12027.5,温带季风气候,华东
济南,201405,SO2,52.65,山东省,否,9204448.0,12027.5,温带季风气候,华东
济宁,201405,AQI,115.94,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,CO,0.94,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,NO2,32.75,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,O3,111.78,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,PM10,157.68,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,PM2.5,77.8,山东省,否,8313917.0,5316.9,温带季风气候,华东
济宁,201405,SO2,61.37,山东省,否,8313917.0,5316.9,温带季风气候,华东
海口,201405,AQI,31.93,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,CO,0.65,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,NO2,16.18,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,O3,33.21,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,PM10,31.16,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,PM2.5,14.3,海南省,是,2830000.0,1732.9,热带季风气候,华南
海口,201405,SO2,5.11,海南省,是,2830000.0,1732.9,热带季风气候,华南
海门,201405,AQI,98.81,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,CO,0.61,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,NO2,31.65,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,O3,101.86,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,PM10,121.74,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,PM2.5,66.53,江苏省,是,972500.0,748.8,亚热带季风气候,华东
海门,201405,SO2,25.42,江苏省,是,972500.0,748.8,亚热带季风气候,华东
淄博,201405,AQI,126.52,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,CO,1.77,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,NO2,63.89,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,O3,97.6,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,PM10,187.88,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,PM2.5,80.2,山东省,否,4704000.0,4402.6,温带季风气候,华东
淄博,201405,SO2,110.39,山东省,否,4704000.0,4402.6,温带季风气候,华东
淮安,201405,AQI,112.06,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,CO,1.27,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,NO2,22.76,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,O3,127.14,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,PM10,153.23,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,PM2.5,73.29,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
淮安,201405,SO2,40.93,江苏省,否,4343659.0,4742.4,亚热带季风气候,华东
深圳,201405,AQI,32.71,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,CO,0.9,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,NO2,28.57,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,O3,29.98,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,PM10,32.87,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,PM2.5,15.12,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
深圳,201405,SO2,6.84,广东省,是,17494398.0,32387.7,亚热带季风气候,华南
清远,201405,AQI,52.69,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,CO,1.42,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,NO2,32.13,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,O3,42.52,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,PM10,49.45,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,PM2.5,34.29,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
清远,201405,SO2,33.53,广东省,否,2698747.0,1005.8,亚热带季风气候,华南
温州,201405,AQI,80.44,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,CO,1.27,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,NO2,68.17,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,O3,49.26,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,PM10,93.29,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,PM2.5,58.83,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
温州,201405,SO2,19.11,浙江省,是,9121925.0,8029.8,亚热带季风气候,华东
渭南,201405,AQI,105.03,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,CO,0.62,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,NO2,42.23,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,O3,51.02,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,PM10,148.53,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,PM2.5,56.58,陕西省,否,3145858.0,1174.9,温带季风气候,西北
渭南,201405,SO2,21.11,陕西省,否,3145858.0,1174.9,温带季风气候,西北
湖州,201405,AQI,103.94,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,CO,0.85,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,NO2,49.57,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,O3,65.03,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,PM10,127.46,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,PM2.5,73.87,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湖州,201405,SO2,27.38,浙江省,否,3300937.0,3850.0,亚热带季风气候,华东
湘潭,201405,AQI,104.25,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,CO,1.01,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,NO2,41.93,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,O3,45.36,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,PM10,131.67,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,PM2.5,75.04,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湘潭,201405,SO2,26.91,湖南省,否,2746495.0,2697.5,亚热带季风气候,华中
湛江,201405,AQI,35.19,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,CO,1.0,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,NO2,15.14,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,O3,47.94,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,PM10,35.56,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,PM2.5,15.94,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
湛江,201405,SO2,14.38,广东省,是,7090668.0,3712.6,亚热带季风气候,华南
溧阳,201405,AQI,131.74,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,CO,0.75,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,NO2,43.13,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,O3,105.04,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,PM10,159.44,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,PM2.5,95.07,江苏省,否,806859.0,502.3,亚热带季风气候,华东
溧阳,201405,SO2,31.49,江苏省,否,806859.0,502.3,亚热带季风气候,华东
滨州,201405,AQI,127.02,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,CO,2.17,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,NO2,49.42,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,O3,59.72,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,PM10,159.99,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,PM2.5,88.94,山东省,是,3929578.0,3309.7,温带季风气候,华东
滨州,201405,SO2,76.04,山东省,是,3929578.0,3309.7,温带季风气候,华东
潍坊,201405,AQI,116.04,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,CO,1.01,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,NO2,39.66,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,O3,124.9,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,PM10,170.38,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,PM2.5,67.03,山东省,是,9345500.0,7306.5,温带季风气候,华东
潍坊,201405,SO2,51.51,山东省,是,9345500.0,7306.5,温带季风气候,华东
潮州,201405,AQI,59.69,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,CO,0.62,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,NO2,10.84,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,O3,36.39,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,PM10,58.36,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,PM2.5,39.7,广东省,否,2654262.0,435.8,亚热带季风气候,华南
潮州,201405,SO2,14.03,广东省,否,2654262.0,435.8,亚热带季风气候,华南
烟台,201405,AQI,83.04,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,CO,0.59,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,NO2,46.54,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,O3,102.32,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,PM10,107.51,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,PM2.5,49.14,山东省,是,7078518.0,9515.9,温带季风气候,华东
烟台,201405,SO2,27.65,山东省,是,7078518.0,9515.9,温带季风气候,华东
焦作,201405,AQI,106.81,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,CO,1.17,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,NO2,42.06,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,O3,71.57,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,PM10,145.37,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,PM2.5,70.03,河南省,否,3523308.0,1318.0,温带季风气候,华中
焦作,201405,SO2,51.75,河南省,否,3523308.0,1318.0,温带季风气候,华中
牡丹江,201405,AQI,50.8,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,CO,0.61,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,NO2,23.09,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,O3,64.52,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,PM10,53.75,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,PM2.5,28.89,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
牡丹江,201405,SO2,10.18,黑龙江省,否,2290208.0,1027.5,温带季风气候,东北
玉溪,201405,AQI,45.18,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,AQI,45.18,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,CO,1.85,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,CO,1.85,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,NO2,18.29,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,NO2,18.29,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,O3,73.8,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,O3,73.8,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,PM10,47.88,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,PM10,47.88,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,PM2.5,23.82,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,PM2.5,23.82,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,SO2,16.4,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
玉溪,201405,SO2,16.4,云南省,否,2325100.0,1238.1,亚热带季风气候,西南
珠海,201405,AQI,23.31,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,CO,0.72,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,NO2,19.73,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,O3,39.5,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,PM10,23.08,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,PM2.5,9.66,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
珠海,201405,SO2,6.36,广东省,是,2439585.0,4045.5,亚热带季风气候,华南
瓦房店,201405,AQI,74.12,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,CO,0.34,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,NO2,19.37,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,O3,80.35,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,PM10,88.65,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,PM2.5,41.52,辽宁省,是,902934.0,380.0,温带季风气候,东北
瓦房店,201405,SO2,10.15,辽宁省,是,902934.0,380.0,温带季风气候,东北
盐城,201405,AQI,112.22,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,CO,0.8,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,NO2,21.96,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,O3,110.81,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,PM10,142.49,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,PM2.5,79.12,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盐城,201405,SO2,22.92,江苏省,是,7099135.0,7079.8,亚热带季风气候,华东
盘锦,201405,AQI,77.69,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,CO,1.14,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,NO2,28.31,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,O3,91.52,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,PM10,85.43,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,PM2.5,51.21,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
盘锦,201405,SO2,15.43,辽宁省,是,1398633.0,1394.3,温带季风气候,东北
石嘴山,201405,AQI,121.49,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,CO,0.63,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,NO2,22.94,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,O3,95.95,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,PM10,172.1,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,PM2.5,54.93,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石嘴山,201405,SO2,40.66,宁夏回族自治区,否,1401577.0,354.5,温带大陆性气候,西北
石家庄,201405,AQI,138.1,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,CO,0.78,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,NO2,44.23,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,O3,83.69,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,PM10,209.88,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,PM2.5,83.83,河北省,否,11284772.0,7100.6,温带季风气候,华北
石家庄,201405,SO2,48.12,河北省,否,11284772.0,7100.6,温带季风气候,华北
福州,201405,AQI,60.79,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
福州,201405,CO,1.19,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
福州,201405,NO2,37.14,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
福州,201405,O3,54.07,福建省,是,8295481.0,12308.2,亚热带季风气候,华东
